id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
FACOAL1812	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL1813	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL181i	Fatty acid oxidation	C181 fatty acid activation		3A0000269	4.0	176.0		6.2.1.3	TV catalyzed by acyl-CoA synthetases
FACOAL1821	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ, RE1514C
FACOAL1822	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL1831	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL1832	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ, RE3114C
FACOAL184	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL191	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:11591435	6.2.1.3	current models suggest COAL activity occurs on outer peroxisomal membrane NJ
FACOAL200	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL203	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL204	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	rev version  so additional rxn doesn&apos;t need to be added to &quot;unload&quot; AA NJ. Merged GPR from FACOAL204 and FACOAL204i - (May 2011) IT
FACOAL2042	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	rev version  so additional rxn doesn&apos;t need to be added to &quot;unload&quot; AA alternate to arachidonic acid (n-3 rather than n-6) NJ
FACOAL205	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL206	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0		6.2.1.3	NJ
FACOAL224	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL2251	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL2252	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL226	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL240	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL241	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL244_1	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL245_1	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL245_2	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000269	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL246_1	Fatty acid oxidation	fatty-acid--CoA ligase		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	NJ
FACOAL260	Fatty acid oxidation	fatty-acid--CoA ligase (n-C26:0)		3A0000000	4.0	176.0	PMID:15292367	6.2.1.3	cytoplasmic version -NJ
FACOAL40im	Fatty acid oxidation	fatty-acid--CoA ligase (butanoate), mitochondrial		3A0000269	4.0	176.0	PMID:11470804,PMID:3297476	6.2.1.2	JLR changed EC from 6.2.1.3 (long chain fatty-acyl CoA ligase) to 6.2.1.2 (butyrate-CoA ligase) - NCD
FACOAL80i	Fatty acid oxidation	fatty-acid--CoA ligase (octanoate)		3A0000269	4.0	176.0		6.2.1.2	JLR Also 6.2.1.3
FADDP	Vitamin B2 metabolism	FAD diphosphatase		3A0000254	2.0	176.0	PMID:1315502	3.6.1.9	
FAEL183	Fatty acid synthesis	fatty-acyl-CoA elongation (n-C18:3CoA)		3A0000000	4.0	176.0	PMID:11138005,PMID:15189125	2.3.1.86	fatty acid elongation step NJ
FAEL184	Fatty acid synthesis	fatty-acyl-CoA elongation (n-C20:4CoA)		3A0000000	4.0	176.0	PMID:11138005,PMID:15189125	2.3.1.86	fatty acid elongation step NJ
FAEL204	Fatty acid synthesis	fatty-acyl-CoA elongation (n-C20:4CoA)		3A0000000	4.0	176.0	PMID:11138005,PMID:15189125	2.3.1.86	fatty acid elongation step NJ
FAEL205	Fatty acid synthesis	fatty-acyl-CoA elongation (n-C20:5CoA)		3A0000000	4.0	176.0	PMID:11138005,PMID:15189125	2.3.1.86	fatty acid elongation step NJ
FAH1	Cytochrome metabolism	Fatty acid omega-hydroxylase		3A0000269	4.0	176.0	PMID:11996015,PMID:7679927,PMID:8274222		fatty acid hydroxylation NJ
FAH2	Cytochrome metabolism	Fatty acid omega-hydroxylase		3A0000000	4.0	176.0	PMID:11996015,PMID:7679927,PMID:8274222		fatty acid omega hydroxylation NJ
FAH3	Cytochrome metabolism	Fatty acid omega-hydroxylase		3A0000269	4.0	176.0	PMID:11996015,PMID:7679927,PMID:8274222		fatty acid omega hydroxylation NJ
FALDH	Tyrosine metabolism	formaldehyde dehydrogenase		3A0000269	4.0	176.0	PMID:4436331,PMID:8460164	1.2.1.1	NCD
FAOXC11	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	2.0	176.0	PMID:9819701	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211 1 round of beta ox of branched chain FA from peroxisome NJ
FAOXC140	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000269	4.0	176.0	PMID:2565344	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAOXC150m	Fatty acid oxidation	Beta oxidation of long chain fatty acid (odd chain)		3A0000269	4.0	176.0	PMID:2565344	1.3.99.3	by extension from even chain lumped FAO - should double-check stoich in future NJ
FAOXC160	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000269	4.0	176.0	PMID:2565344,PMID:3035565	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAOXC16080m	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000269	4.0	176.0		4.2.1.74	_4 rounds of beta ox c16:0 -&gt; c8:0, 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC161802m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000269	4.0	176.0		4.2.1.74	_4 rounds of beta ox, 1 loss of degree of unsat -&gt; only 3 fad oxidized c16:1 -&gt; c8:0 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC16180m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000269	4.0	176.0		4.2.1.74	_4 rounds of beta ox, 1 loss of degree of unsat -&gt; only 3 fad oxidized c16:1 -&gt; c8:0 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC170m	Fatty acid oxidation	Beta oxidation of long chain fatty acid (odd chain)		3A0000000	4.0	176.0	PMID:2565344	1.3.99.3	by extension from even chain lumped FAO - should double-check stoich in future NJ
FAOXC180	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000269	4.0	176.0	PMID:2565344,PMID:3035565	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAOXC1811601m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000000	4.0	176.0		4.2.1.74	_5 rounds of beta ox, 1 loss of degree of unsat -&gt; 4 fad oxidized c18:1 -&gt; c8:0 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC1811602m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000000	4.0	176.0		4.2.1.74	_5 rounds of beta ox, 1 loss of degree of unsat -&gt; 4 fad oxidized c18:1 -&gt; c8:0 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC1811603m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000269	4.0	176.0		4.2.1.74	_5 rounds of beta ox, 1 loss of degree of unsat -&gt; 4 fad oxidized c18:1 -&gt; c8:0 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC182806m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	c18:2,n-6 -&gt; c8:0 - 5 rounds of beta ox, lose 2 degrees of unsat - only 3 fad oxidized 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC18280m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	c18:2, transe -&gt; c8:0 - 5 rounds of beta ox, lose 2 degrees of unsat - only 3 fad oxidized 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC183803m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	c18:3, n-3 -&gt; c8:0 - 5 rounds of beta ox, lose 3 degrees of unsat - only 2 fad oxidized 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC183806m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000269	4.0	176.0		4.2.1.74	_5 rounds of beta ox, 3 degrees loss of saturation -&gt; only 2 fad oxidized to fadh2 - in peroxisome, no fad, 1ste set of beta-ox is by acyl-coa oxidase (passes electrons directly to o2 -&gt; h2o2) peroxisomal (very long chain FA) c18:3,n-6 -&gt; c8:0, 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC18480m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	_5 rounds of beta ox, 4 degrees loss of saturation -&gt; only 1 fad oxidized to fadh2 peroxisomal (very long chain FA) c18:4,n-6 -&gt; c8:0, 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC200180m	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	4.0	176.0		4.2.1.74	c20:0 -&gt; c18:0 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC2031836m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000269	4.0	176.0		4.2.1.74	c20:3 -&gt; c18:3 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC204	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000269	4.0	176.0	PMID:2565344,PMID:3035565	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAOXC204184m	Fatty acid oxidation	Beta oxidation  fatty acid		3A0000000	4.0	176.0		4.2.1.74	_1 rounds of beta ox c20:4 -&gt; c18:4 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC2051843m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	_1 round beta ox, 1 degree loss of sat -&gt; no fad oxidation peroxisomal (very long chain FA) c20:5,n-3 -&gt; c18:4, n-3 - final &apos;3&apos; in abbreviation indicates omega3 FA 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC2242046m	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	4.0	176.0		4.2.1.74	_1 round beta ox peroxisomal (very long chain FA) c22:4,n-6 -&gt; c20:4, n-6 - final &apos;6&apos; in abbreviation indicates omega6 FA 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC2251836m	Fatty acid oxidation	Beta oxidation of fatty acid		3A0000000	4.0	176.0		4.2.1.74	_2 rounds of beta-ox, plus a loss of 2 degrees of desatuartion, so no fad is oxidized peroxisomal (very long chain FA) c22:5,n-6 -&gt; c18:3, n-6 - final &apos;6&apos; in abbreviation indicates omega6 FA 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC2252053m	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	4.0	176.0		4.2.1.74	_1 round beta ox - c22:5,n-3 -&gt; c20:5, n-3 - final &apos;3&apos; in abbreviation indicates omega3 FA 4 step FAO lumped for 2 rounds  also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC226	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	4.0	176.0	PMID:2565344,PMID:3035565	1.3.99.3	TV Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAOXC226205m	Fatty acid oxidation	Beta oxidation of long chain fatty acid		3A0000000	4.0	176.0	PMID:2565344,PMID:3035565	4.2.1.74	_1 round of beta-oxidation, loses degree of desat, so no fad peroxisomal (very long chain FA) c22:6,n-3 -&gt; c20:5, n-3 4 step FAO lumped also includes EC 1.1.1.35, 1.1.1.211, 1.3.3.6, 4.2.1.17, 4.2.1.74 NJ
FAOXC80	Fatty acid oxidation	Beta oxidation of med/long chain fatty acid		3A0000269	4.0	176.0	PMID:2565344,PMID:3035565	1.3.99.3	TDV (9/7/2004) Other enzymes: 1.3.3.6, 4.2.1.74, 4.2.1.17, 1.1.1.35, 1.1.1.211
FAS100COA	Fatty acid synthesis	fatty acyl-CoA synthase (n-C10:0CoA)		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492,PMID:2669958	2.3.1.86	NCD
FAS120COA	Fatty acid synthesis	fatty-acyl-CoA synthase (n-C12:0CoA)		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492	2.3.1.86	NCD
FAS140COA	Fatty acid synthesis	fatty-acyl-CoA synthase (n-C14:0CoA)		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492,PMID:2669958	2.3.1.86	NCD
FAS160COA	Fatty acid synthesis	fatty-acyl-CoA synthase (n-C16:0CoA)		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492,PMID:2669958	2.3.1.86	NCD
FAS180COA	Fatty acid synthesis	fatty-acyl-CoA synthase (n-C18:0CoA)		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492,PMID:2669958	2.3.1.86	NCD
FAS80COA_L	Fatty acid synthesis	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492,PMID:2669958	2.3.1.86	NCD
FATP1t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:12856180,PMID:15522816,PMID:9878842		electroneutral transport NJ
FATP2t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP3t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP4t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP5t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP6t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP7t	Transport, extracellular	fatty acid electroneutral transport		3A0000000	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP8t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FATP9t	Transport, extracellular	fatty acid electroneutral transport		3A0000269	4.0	185.0	PMID:10479480,PMID:12856180,PMID:15522816		electroneutral transport NJ
FBA	Glycolysis/gluconeogenesis	fructose-bisphosphate aldolase		3A0000134	0.0	176.0	PMID:12626877,PMID:6765112	4.1.2.13	6765112 - fluorescence of presence in human brain
FBA2	Fructose and mannose metabolism	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase		3A0000304	2.0	176.0		4.1.2.13	NCD
FBA4	Glyoxylate and dicarboxylate metabolism	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase		3A0000269	4.0	176.0	PMID:2996495,PMID:6284103,PMID:6298387	4.1.2.13	NCD
FBA5	Galactose metabolism	D-Tagatose 1-phosphate D-glyceraldehyde-3-phosphate-lyase		3A0000269	4.0	176.0	PMID:2996495,PMID:6284103,PMID:6298387	4.1.2.13	NCD
FBP	Glycolysis/gluconeogenesis	fructose-bisphosphatase		3A0000000	0.0	176.0	PMID:9678974	3.1.3.11	SMP
FBP26	Fructose and mannose metabolism	Fructose-2,6-bisphosphate 2-phosphatase		3A0000000	0.0	176.0		3.1.3.46	IF
FCLTm	Heme synthesis	Ferrochelatase, mitochondrial		3A0000304	2.0	176.0	PMID:7983009	4.99.1.1	NCD; r0096
FDH	Fatty acid oxidation	formate dehydrogenase		3A0000304	2.0	176.0		1.2.1.2	
FE3R2e	Heme synthesis	Fe(III) reduction (ascorbate)		3A0000269	4.0	176.0	PMID:11230685,PMID:12755454		stoichiometry unknown; inferred from EC1.16.1.7 NCD
FK	Fructose and mannose metabolism	Fucokinase		3A0000000	0.0	176.0		2.7.1.52	kh 1/6/03 NCD
FKYNH	Tryptophan metabolism	N-Formyl-L-kynurenine amidohydrolase		3A0000000	4.0	176.0		3.5.1.9	NCD
FMNAT	Vitamin B2 metabolism	FMN adenylyltransferase		3A0000134	2.0	176.0	PMID:16643857,PMID:17049878	2.7.7.2	Human Y/N: Y
FOLR2	Folate metabolism	folate reductase		3A0000254	2.0	176.0			
FOLt2	Transport, extracellular	folate transport via anion exchange		3A0000269	4.0	185.0	PMID:11375437,PMID:14770311		IT
FPGS	Folate metabolism	folylpolyglutamate synthetase		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS2	Folate metabolism	folylpolyglutamate synthetase		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS2m	Folate metabolism	folylpolyglutamate synthetase, mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS3	Folate metabolism	folylpolyglutamate synthetase		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS3m	Folate metabolism	folylpolyglutamate synthetase, mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS4	Folate metabolism	folylpolyglutamate synthetase (DHF)		3A0000269	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS4m	Folate metabolism	folylpolyglutamate synthetase (DHF), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS5	Folate metabolism	folylpolyglutamate  synthetase (DHF)		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS5m	Folate metabolism	folylpolyglutamate  synthetase (DHF), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS6	Folate metabolism	folylpolyglutamate synthetase (DHF)		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS6m	Folate metabolism	folylpolyglutamate synthetase (DHF), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS7	Folate metabolism	folylpolyglutamate synthetase (10fthf)		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS7m	Folate metabolism	folylpolyglutamate synthetase (10fthf), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS8	Folate metabolism	folylpolyglutamate synthetase (10fthf)		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS8m	Folate metabolism	folylpolyglutamate synthetase (10fthf), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS9	Folate metabolism	folylpolyglutamate synthetase (10fthf)		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGS9m	Folate metabolism	folylpolyglutamate synthetase (10fthf), mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FPGSm	Folate metabolism	folylpolyglutamate synthetase, mitochondrial		3A0000000	4.0	176.0	PMID:10777604	6.3.2.17	IT
FRTT	Cholesterol metabolism	farnesyltranstransferase		3A0000134	2.0	176.0	PMID:17477828,PMID:17477829	2.5.1.29	Human Y/N: Y
FRUt1r	Transport, extracellular	D-fructose transport in via uniport		3A0000269	4.0	185.0	PMID:10821868,PMID:10860996,PMID:11583593,PMID:11780753,PMID:11882499,PMID:12135767,PMID:12750891,PMID:15033637,PMID:1634504,PMID:1695905,PMID:1701966,PMID:2182619,PMID:3399500,PMID:8419132,PMID:9770484		NCD
FRUt4	Transport, extracellular	D-fructose transport  via sodium cotransport		3A0000269	4.0	185.0	PMID:12748858,PMID:15607332		NCD
FTCD	Folate metabolism	formimidoyltransferase cyclodeaminase		3A0000134	4.0	176.0	PMID:14697341	4.3.1.4	IT
FTHFCL	Folate metabolism	5-formethyltetrahydrofolate cyclo-ligase		3A0000269	4.0	176.0	PMID:12764149	6.3.3.2	NCD
FTHFDH	Folate metabolism	formyltetrahydrofolate dehydrogenase		3A0000269	4.0	176.0	PMID:2733692	1.5.1.6	IT
FTHFL	Folate metabolism	Formate-tetrahydrofolate ligase		3A0000134	4.0	176.0			
FTHFLm	Folate metabolism	formate-tetrahydrofolate ligase, mitochondrial		3A0000269	4.0	176.0	PMID:12937168	6.3.4.3	NCD
FUCASE2e	Keratan sulfate degradation	alpha-fucosidase, extracellular		3A0000000	4.0	176.0	PMID:10460218,PMID:11389735,PMID:12604617,PMID:2317201	3.2.1.51	NCD
FUCASEe	N-glycan degradation	alpha-fucosidase, extracellular		3A0000000	0.0	176.0		3.2.1.51	NCD
FUM	Citric acid cycle	fumarase		3A0000000	0.0	176.0		4.2.1.2	
FUMAC	Tyrosine metabolism	fumarylacetoacetase		3A0000269	4.0	176.0		3.7.1.2	NCD
FUMm	Citric acid cycle	fumarase, mitochondrial		3A0000134	0.0	176.0	PMID:16774737,PMID:17111171,PMID:17111172	4.2.1.2	IF. Biochemical
FUMSO3tm	Transport, mitochondrial	Fumarate:sulfite antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
FUMSO4tm	Transport, mitochondrial	Fumarate:sulfate antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
FUMtm	Transport, mitochondrial	fumarate transport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:3587497		TDV
FUMTSULtm	Transport, mitochondrial	Fumarate:thiosulfate antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
G13MT_L	N-glycan synthesis	Glycolipid 1,3-alpha-D-mannosyltransferase (liver)		3A0000000	0.0	176.0		2.4.1.132	NCD
G13MT_U	N-glycan synthesis	Glycolipid 1,3-alpha-D-mannosyltransferase (uterus)		3A0000000	0.0	176.0		2.4.1.132	NCD
G3PD1	Glycerophospholipid metabolism	glycerol-3-phosphate dehydrogenase (NAD)		3A0000269	4.0	176.0	PMID:11385633,PMID:7772607	1.1.1.94	NAD-specific; see also G3PD2
G3PD2m	Glycolysis/gluconeogenesis	glycerol-3-phosphate dehydrogenase (FAD), mitochondrial		3A0000304	2.0	185.0	PMID:11385633,PMID:8549872	1.1.99.5	replaces old version which contains redundant metabolite (gly3p) NCD split compartmentation NJ
