id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
CYTDtm	Transport, mitochondrial	cytidine facilated transport in mitochondria		3A0000269	4	185	PMID:10722669,PMID:12838422,PMID:14607828		IT
CYTDtn	Transport, nuclear	cytidine  transport in nucleus		3A0000000	2	185			IT
CYTK1	Nucleotide interconversion	cytidylate kinase (CMP)		3A0000269	4	176			
CYTK10	Nucleotide interconversion	cytidylate kinase (CMP,dGTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK10n	Nucleotide interconversion	cytidylate kinase (CMP,dGTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK11	Nucleotide interconversion	cytidylate kinase (dCMP,dGTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK11n	Nucleotide interconversion	cytidylate kinase (dCMP,dGTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK12	Nucleotide interconversion	cytidylate kinase (dCMP,dCTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK12n	Nucleotide interconversion	cytidylate kinase (dCMP,dCTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK13	Nucleotide interconversion	cytidylate kinase (dCMP,dATP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK13n	Nucleotide interconversion	cytidylate kinase (dCMP,dATP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK14	Nucleotide interconversion	cytidylate kinase (dCMP,UTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK14n	Nucleotide interconversion	cytidylate kinase (dCMP,CTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK1m	Nucleotide interconversion	cytidylate kinase (CMP),mitochondrial		3A0000134	1	176	PMID:17999954		No evidence in the mitochondrion
CYTK1n	Nucleotide interconversion	cytidylate kinase (CMP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK2	Nucleotide interconversion	cytidylate kinase (dCMP)		3A0000269	4	176			
CYTK2n	Nucleotide interconversion	cytidylate kinase (dCMP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK3	Nucleotide interconversion	cytidylate kinase (CMP)(GTP)		3A0000269	4	176	PMID:10215863		
CYTK3n	Nucleotide interconversion	cytidylate kinase (dCMP,CTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK4	Nucleotide interconversion	cytidylate kinase (dCMP)(GTP)		3A0000269	4	176	PMID:10215863		
CYTK4n	Nucleotide interconversion	cytidylate kinase (dCMP,GTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK5	Nucleotide interconversion	cytidylate kinase (dCMP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK5n	Nucleotide interconversion	cytidylate kinase (CMP),nuclear		3A0000269	4	176	PMID:10462544	2.7.4.14	
CYTK6	Nucleotide interconversion	cytidylate kinase (CMP,CTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK6n	Nucleotide interconversion	cytidylate kinase (CMP,CTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK7	Nucleotide interconversion	cytidylate kinase (CMP,UTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK7n	Nucleotide interconversion	cytidylate kinase (CMP,UTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK8	Nucleotide interconversion	cytidylate kinase (CMP,dATP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK8n	Nucleotide interconversion	cytidylate kinase (CMP,dATP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK9	Nucleotide interconversion	cytidylate kinase (CMP,dCTP)		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
CYTK9n	Nucleotide interconversion	cytidylate kinase (CMP,dCTP),nuclear		3A0000269	4	176	PMID:10462544,PMID:11912132	2.7.4.14	
D_3AIBt	Transport, extracellular	D-3-amino-isobutyrate transport		3A0000000	2	185			
D3AIBTm	Pyrimidine catabolism	D-3-Amino-isobutanoate:pyruvate aminotransferase, mitochondrial		3A0000000	4	176	PMID:5773299	2.6.1.40	MM
DADA	Nucleotide interconversion	Deoxyadenosine deaminase		3A0000269	4	176	PMID:12381379,PMID:15016824	3.5.4.4	JLR
DADAe	Nucleotide interconversion	Deoxyadenosine deaminase, extracellular		3A0000269	4	176	PMID:12381379,PMID:15016824	3.5.4.4	adenosine deaminase has been found on cell surface in human (Gonzales-Gronow et al, JBC, 2004,279,20993-20998). IT
DADNK	Nucleotide interconversion	deoxyadenosine kinase		3A0000000	4	176	PMID:6317685	2.7.1.76	Deoxyguanosine can also act as acceptor. Possibly identical with EC 2.7.1.74 deoxycytidine kinase.
DADNt4	Transport, extracellular	deoxyadenosine transport via diffusion		3A0000000	2	185	PMID:10899995		
DAG_HSter	Transport, endoplasmic reticular	diacylglycerol ER export		3A0000000	1	185			
DAGK_hs	Glycerophospholipid metabolism	Diacylglycerol phosphate kinase (homo sapiens)		3A0000269	4	176		2.7.1.107	NJ
DAGKn_hs	Glycerophospholipid metabolism	Diacylglycerol phosphate kinase (homo sapiens)		3A0000269	4	176		2.7.1.107	NJ
DAGt	Transport, extracellular	diacylglycerol transport		3A0000269	2	185		2.7.1.107	
DALAOXx	D-alanine metabolism	D-Alanine Oxidase (x)		3A0000269	4	176	PMID:9153402	1.4.3.3	SAB
DALAt2r	Transport, extracellular	D-alanine transport via proton symport		3A0000304	2	185	PMID:11390972,PMID:11959859		JLR
DALAt2rL	Transport, lysosomal	D-alanine transport via proton symport (lysosome)		3A0000269	4	185	PMID:11390972,PMID:11959859		JLR SAB lyso
DALAxt	D-alanine metabolism	D-Alanine transport to perixosome		3A0000000	1	185			SAB
DARGOp	Arginine and Proline Metabolism	D-arginine oxidase, perixosomal		3A0000269	4	176	PMID:8103425,PMID:9153402	1.4.3.3	SAB
DASCBH	Vitamin C metabolism	L-Dehydroascorbate lactonohydrolase		3A0000000	4	176	PMID:9296457	3.1.1.17	NCD
DASCBR	Vitamin C metabolism	dehydroascorbate reductase		3A0000269	4	176	PMID:11297543	1.6.5.4	
DASPO1p	Alanine and aspartate metabolism	D-aspartate oxidase, peroxisomal		3A0000269	4	176	PMID:12209855,PMID:9820813	1.4.3.1	MM
DATPtn	Transport, nuclear	dATP diffusion in nucleus		3A0000000	2	185			IT
DCIm	Fatty acid oxidation	dodecenoyl-Coenzyme A delta isomerase		3A0000254	2	176	PMID:15351645	5.3.3.8	NJ
DCK1m	Nucleotide interconversion	Deoxycytidine kinase, mitochondrial (ATP)		3A0000000	4	176	PMID:265735	2.7.1.74	IT (2.7.1.74)
DCK1n	Nucleotide interconversion	Deoxycytidine kinase, nuclear (ATP)		3A0000269	4	176	PMID:10387103,PMID:12535661,PMID:9342341	2.7.1.74	IT (2.7.1.74)
DCK2n	Nucleotide interconversion	Deoxycytidine kinase, nuclear (UTP)		3A0000269	4	176	PMID:10387103,PMID:12535661,PMID:9342341	2.7.1.74	IT (2.7.1.74)
DCMPDA	Pyrimidine catabolism	dCMP deaminase		3A0000254	2	176	PMID:7642519,PMID:7685356	3.5.4.12	NCD
DCSPTN1COAtx	Transport, peroxisomal	fatty acid intracellular transport		3A0000000	2	185			interaction between peroxisomes and ER (some enzymes on the outer membrane) NJ
DCSPTN1CPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4	176		2.3.1.21	NJ
DCSPTN1CPT2	Fatty acid oxidation	carnitine transferase		3A0000000	4	176			NJ
DCSPTN1CRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000269	4	185			NJ
DCSPTN1t	Transport, extracellular	fatty acid transport via diffusion		3A0000000	2	185	PMID:11788354,PMID:12864740		NJ
DCT	Tyrosine metabolism	Dopachrome tautomerase		3A0000269	4	176	PMID:8148378	5.3.3.12	ISOMERASE SAB added EC and adjusted compounds for balance
DCTPtn	Transport, nuclear	dCTP diffusion in nucleus		3A0000000	2	185			IT
DCYTD	Pyrimidine catabolism	deoxycytidine deaminase		3A0000254	2	176	PMID:14744791,PMID:15087440,PMID:7923172,PMID:8001985,PMID:8422236	3.5.4.14	
DCYTDn	Nucleotide interconversion	deoxycytidine deaminase, nuclear		3A0000254	2	176	PMID:15087440	3.5.4.14	IT
DCYTt	Transport, extracellular	deoxycytidine transport via diffusion		3A0000000	2	185	PMID:10899995		
DDPGAm	Arginine and Proline Metabolism	2-dehydro-3-deoxy-phosphogluconate aldolase, mitochondrial		3A0000000	2	176	PMID:12660328,PMID:14193832,PMID:15849464,PMID:9783918	4.1.2.14	IT rxn is done by 4.1.2.14 and 4.1.3.16 mitochondrial isozyme - NCD
DEBRISOQUINEt	Transport, extracellular	debrisoquine uniport		3A0000269	4	185	PMID:12827517,PMID:12883891,PMID:9187257		electrogenic, Na indepdendent &amp; rev NJ
DECDPtm	Transport, mitochondrial	lipid, flip-flop intracellular transport		3A0000000	2	185	PMID:12840657		ubiquinone precursor, transport by &quot;diffusion&quot; -&gt; actually beleived to be flip-flop mechanism (PMID: 12840657). NJ
DEDOLP1_L	N-glycan synthesis	dehydrodolichol diphosphate phosphatase (liver)		3A0000000	0	176	PMID:11425794		
DEDOLP1_U	N-glycan synthesis	dehydrodolichol diphosphate phosphatase (uterus)		3A0000000	0	176	PMID:11425794		
DEDOLP2_L	N-glycan synthesis	dehydrodolichol phosphate phosphatase (liver)		3A0000000	0	176	PMID:11425794		
DEDOLP2_U	N-glycan synthesis	dehydrodolichol phosphate phosphatase (uterus)		3A0000000	0	176	PMID:11425794		
DEDOLR_L	N-glycan synthesis	dehydrodolichol reductase (liver)		3A0000000	0	176	PMID:11425794		
DEDOLR_U	N-glycan synthesis	dehydrodolichol reductase (uterus)		3A0000000	0	176	PMID:11425794		
DESAT16_2	Fatty acid synthesis	palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)		3A0000000	4	176	PMID:14967823	1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_10	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA)		3A0000000	4	176		1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_3	Fatty acid synthesis	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)		3A0000269	4	176	PMID:14967823	1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_4	Fatty acid synthesis	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)		3A0000000	4	176	PMID:14967823	1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_5	Fatty acid synthesis	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)		3A0000269	4	176	PMID:14967823	1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_6	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)		3A0000269	4	176		1.14.99.25	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_7	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)		3A0000000	4	176		1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_8	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)		3A0000269	4	176		1.14.99.25	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT18_9	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA)		3A0000269	4	176		1.14.99.25	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT20_1	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C20:3CoA -> n-C20:4CoA)		3A0000000	4	176		1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT20_2	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C20:4CoA -> n-C20:5CoA)		3A0000000	4	176		1.14.19.1	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DESAT22_1p	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C22:4CoA -> n-C22:5CoA)		3A0000000	4	176		1.14.19.1	
DESAT22_2p	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C22:5CoA -> n-C22:6CoA)		3A0000000	4	176		1.14.19.1	
DESAT24_1	Fatty acid synthesis	fatty acyl-CoA desaturase (n-C24:5CoA -> n-C24:6CoA)		3A0000269	4	176		1.14.99.25	for homo sapiens, noted to actually be NADH-cyt b5, using NADH at present NJ
DGAT	Triacylglycerol synthesis	diacylglycerol acyltransferase		3A0000000	4	176	PMID:11481335		FULLR corresponds to acyl/R groups in texts. NJ
DGCHOLte	Transport, extracellular	bile acid intracellular transport		3A0000000	1	185			unknown mechanism, however bile acids need to be secreted out of the cell NJ
DGCHOLtx	Transport, peroxisomal	bile acid intracellular transport		3A0000000	2	185			unknown mechanism, however bile acids need to be secreted out of the cell NJ
DGK1	Nucleotide interconversion	deoxyguanylate kinase (dGMP:ATP)		3A0000269	4	176			
DGK2m	Nucleotide interconversion	deoxyguanylate kinase (dGMP:dATP) (mitochondrial)		3A0000000	2	176		2.7.4.8	Added EC- JLR IT
DGNSKm	Nucleotide interconversion	deoxyguanosine kinase		3A0000269	4	176	PMID:12535661,PMID:8692979	2.7.1.113	
DGSNt	Transport, extracellular	deoyguanosine transport via diffusion		3A0000000	2	185	PMID:10899995		
DGSNtm	Transport, mitochondrial	deoyguanosine transport in mitochondria		3A0000000	2	185	PMID:3696164		
DGTPtn	Transport, nuclear	dGTP diffusion in nucleus		3A0000000	2	185			IT
DGULND	Pentose phosphate pathway	dehydro-L-gulonate decarboxylase		3A0000000	2	176	PMID:6821187	4.1.1.34	NCD
DHAAt1r	Transport, extracellular	dehydroascorbate transport (uniport)		3A0000269	4	185	PMID:10421229,PMID:12750891,PMID:15705056,PMID:2656669,PMID:3170580,PMID:8504756,PMID:9230074		NCD
DHAPA	Triacylglycerol synthesis	dihydroxyacetone phosphate acyltransferase		3A0000000	4	176	PMID:9459311	2.3.1.42	NJ
DHAPAx	Triacylglycerol synthesis	dihydroxyacetone phosphate acyltransferase		3A0000000	4	176	PMID:9459311	2.3.1.42	NJ
DHCHOLESTANATEtm	Transport, peroxisomal	lipid, flip-flop intracellular transport		3A0000000	2	185	PMID:12840657		cholesterol precursor, transport by &quot;diffusion&quot; -&gt; actually beleived to be flip-flop mechanism (PMID: 12840657). NJ
DHCR241r	Cholesterol metabolism	24-dehydrocholesterol reductase [Precursor]		3A0000134	4	176	PMID:17984220,PMID:19520779,PMID:19520780		lanosterol -&gt; cholesterol pathway FAD known to be cofactor, other details missing NJ
DHCR242r	Cholesterol metabolism	24-dehydrocholesterol reductase [Precursor]		3A0000134	4	176	PMID:17984220,PMID:19520779,PMID:19520780		lanosterol -&gt; cholesterol pathway FAD known to be cofactor, other details missing NJ
DHCR243r	Cholesterol metabolism	24-dehydrocholesterol reductase [Precursor]		3A0000134	4	176	PMID:17984220,PMID:19520779,PMID:19520780		lanosterol -&gt; cholesterol pathway FAD known to be cofactor, other details missing NJ
DHCR71r	Cholesterol metabolism	7-dehydrocholesterol reductase		3A0000134	4	176	PMID:9465114	1.3.1.21	lanosterol -&gt; cholesterol pathway see paper refs Moebius et al PNAS 95:1899-1902 - check/re-check lit for more specific details (NADPH known to be cofactor - also NADH?, possibly rev?) NJ
DHCR72r	Cholesterol metabolism	7-dehydrocholesterol reductase		3A0000269	4	176	PMID:15670717	1.3.1.21	lanosterol -&gt; cholesterol pathway see paper refs Moebius et al PNAS 95:1899-1902 - check/re-check lit for more specific details (NADPH known to be cofactor - also NADH?, possibly rev?) NJ
DHCRD1	Sphingolipid metabolism	dihydroceramide desaturase		3A0000269	4	176	PMID:9188692		NJ
DHCRD2	Sphingolipid metabolism	dihydroceramide desaturase		3A0000269	4	176	PMID:9188692		NJ
DHDPBMTm	Ubiquinone synthesis	dihydroxydecaprenylbenzoate methyltransferase		3A0000269	4	176	PMID:10777520,PMID:1965190,PMID:7380842	2.1.1.114	Used to make Ubiquinone-10 EC  2.1.1.114 IT
DHEASt	Transport, extracellular	dehydroepiandrosterone sulfate transport via bicarbonate countertransport		3A0000269	4	185	PMID:12507753,PMID:9007731,PMID:9334206		NJ
DHEAStr	Transport, extracellular	dheas intracellular transport		3A0000000	1	185			specific mechanism not known NJ
DHEASULT	Steroid metabolism	Dehydroepiandrosterone sulfotransferase		3A0000269	4	176	PMID:11535246,PMID:1588921	2.8.2.2	NJ
DHEAtr	Transport, endoplasmic reticular	Dehydroepiandrosterone transport		3A0000269	1	185	PMID:11535246,PMID:1588921	2.8.2.2	
DHFR	Folate metabolism	dihydrofolate reductase		3A0000254	2	176	PMID:6504041	1.5.1.3	
DHFtl	Transport, lysosomal	dihydrofolate reversible lysosomal transport		3A0000000	2	185	PMID:11375437		NCD,IT
DHFtm	Transport, mitochondrial	dihydrofolate reversible mitochondrial transport		3A0000000	2	185	PMID:11375437		NCD
DHORD9	Pyrimidine synthesis	dihydoorotic acid dehydrogenase (quinone10)		3A0000269	4	185	PMID:10727948,PMID:9693067	1.3.3.1	_06-15-05 - EC 1.3.3.1 IT based on Bader et al, 1998, Prot. Expr. Purif,., 13,414-422  (I guess it is ubiquinone but i am not sure ) (needs FMN as cofactor) v(enzyme is located in inner-membrane of mitochondria, reaction take place in cytosol (Fig. 8 Rawls et al PMID: 10727948 )
DHORTS	Pyrimidine synthesis	dihydroorotase		3A0000269	4	176	PMID:2565865,PMID:8619816	3.5.2.3	
DHPM1	Pyrimidine catabolism	dihydropyrimidinase (5,6-dihydrouracil)		3A0000269	4	176	PMID:8973361	3.5.2.2	
DHPM2	Pyrimidine catabolism	dihydropyrimidinase (dihydrothymine)		3A0000000	2	176		3.5.2.2	Also acts on dihydrothymine and hydantoin. Found not specific evidence in PubMed, but Dihydropyrimidinase is supposed to be in cytosol and catalyze this reaction. Old information
DHPR	Tetrahydrobiopterin metabolism	6,7-dihydropteridine reductase		3A0000269	4	176	PMID:10727395	1.6.99.7	
DHPR2	Tetrahydrobiopterin metabolism	6,7-dihydropteridine reduction		3A0000304	2	176	PMID:3735413		IT
DIDPtn	Transport, nuclear	dIDP nuclear transport		3A0000000	2	185			NCD
DIGALSGALSIDEte	Transport, extracellular	digalsgalside hs transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) - extracellular transport is also made available since metabolites can get to outer plasma membrane NJ
DIGALSGALSIDEtg	Transport, golgi apparatus	digalsgalside hs intracellular transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) NJ
DIGALSIDEtg	Transport, golgi apparatus	digalside hs intracellular transport		3A0000000	1	185			unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
DIGALSIDEtl	Transport, lysosomal	digalside hs intracellular transport		3A0000000	1	185			unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
DINt	Transport, extracellular	deoxyinosine transport via diffusion		3A0000000	2	185	PMID:10899995		
DITPtn	Transport, nuclear	dITP nuclear transport		3A0000000	2	185			NCD
DKMPPD	Arginine and Proline Metabolism	 2,3-diketo-5-methylthio-1-phosphopentane degradation reaction		3A0000000	2	176	PMID:2543672		JLR- based on B. subtilis and K. pneumoniae reactions (not sure about the h2o and h)
D_LACt2	Transport, extracellular	D-lactate transport via proton symport		3A0000269	4	185	PMID:10493836,PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713		JLR
