ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR00784,Beta Oxidation Fatty Acid,5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] + oleoyl-CoA[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC1811603m;vmhreaction/FAOXC1811603m;metanetx.reaction/MNXR99317;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00785,Beta Oxidation of Fatty Acid,5 CoA[m] + 3 FAD[m] + 5 H2O[m] + linoleoyl-CoA[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC182806m;vmhreaction/FAOXC182806m;metanetx.reaction/MNXR99321;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00788,Beta Oxidation of Fatty Acid,"(6Z,9Z)-octadecadienoyl-CoA[m] + 5 CoA[m] + 3 FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]",4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC18280m;vmhreaction/FAOXC18280m;metanetx.reaction/MNXR99322;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00794,3beta-Hydroxyandrost-5-en-17-one 3-sulfate sulfohydrolase,dehydroepiandrosterone sulfate[c] + H2O[c] => dehydroepiandrosterone[c] + H+[c] + sulfate[c],3.1.6.2,ENSG00000101846,,,,,kegg.reaction/R03404;reactome/R-HSA-1606839;vmhreaction/STS1;metanetx.reaction/MNXR104605;rhea/19873;sbo/SBO:0000176,Glycosphingolipid metabolism,,,,0
MAR00795,Sphingomyelin cholinephosphohydrolase,H2O[c] + SM pool[c] => ceramide pool[c] + H+[c] + phosphocholine[c],3.1.4.12,ENSG00000103056 or ENSG00000135587 or ENSG00000136699 or ENSG00000166311 or ENSG00000182156,,,,,kegg.reaction/R02541;reactome/R-HSA-1640164;vmhreaction/HMR_0795;metanetx.reaction/MNXR124176;rhea/19253;sbo/SBO:0000176,Sphingolipid metabolism,,,PMID:10823942;PMID:12885774;PMID:37279,0
MAR00799,Beta Oxidation of Fatty Acid,5 CoA[m] + gamma-linolenoyl-CoA[m] + 5 H2O[m] + 5 NAD+[m] + 2 O2[m] => 5 acetyl-CoA[m] + 5 H+[m] + 2 H2O2[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC183806m;vmhreaction/FAOXC183806m;metanetx.reaction/MNXR99326;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00801,,LacCer pool[c] + UDP-galactose[c] => globotriaosylceramide[c] + H+[c] + UDP[c],2.4.1.228,ENSG00000128274,,,,,kegg.reaction/R05960;vmhreaction/A4GALTc;metanetx.reaction/MNXR108202;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00803,,globotriaosylceramide[c] + H2O[c] => galactose[c] + LacCer pool[c],3.2.1.22,ENSG00000102393,,,,,kegg.reaction/R05961;vmhreaction/HMR_0803;metanetx.reaction/MNXR108300;rhea/21112;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00805,,globotriaosylceramide[c] + UDP-N-acetyl-D-galactosamine[c] => globoside[c] + H+[c] + UDP[c],2.4.1.79,ENSG00000169255,,,,,kegg.reaction/R05962;vmhreaction/HMR_0805;metanetx.reaction/MNXR96156;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00807,,globoside[c] + H2O[c] => globotriaosylceramide[c] + N-acetylgalactosamine[c],3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,,,,,kegg.reaction/R05963;vmhreaction/HMR_0807;metanetx.reaction/MNXR108717;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00809,,globoside[c] + UDP-galactose[c] => galactosylgloboside[c] + H+[c] + UDP[c],2.4.1.-,ENSG00000183778,,,,,kegg.reaction/R05964;vmhreaction/HMR_0809;metanetx.reaction/MNXR96166;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00810,,globoside[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + IV3GalNAca-Gb4Cer[c] + UDP[c],2.4.1.88,ENSG00000148288,,,,,kegg.reaction/R05965;vmhreaction/HMR_0810;metanetx.reaction/MNXR108715;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00811,,H2O[c] + IV3GalNAca-Gb4Cer[c] => globoside[c] + N-acetylgalactosamine[c],3.2.1.49,ENSG00000198951,,,,,kegg.reaction/R05966;vmhreaction/HMR_0811;metanetx.reaction/MNXR108716;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00812,,CMP-N-acetylneuraminate[c] + galactosylgloboside[c] => CMP[c] + monosialylgalactosylgloboside[c],2.4.99.4,ENSG00000008513 or ENSG00000110080 or ENSG00000157350,,,,,kegg.reaction/R05967;vmhreaction/HMR_0812;metanetx.reaction/MNXR109965;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00813,,galactosylgloboside[c] + GDP-L-fucose[c] => GDP[c] + globo-H[c] + H+[c],2.4.1.69,ENSG00000174951 or ENSG00000176920,,,,,kegg.reaction/R05968;vmhreaction/HMR_0813;metanetx.reaction/MNXR109966;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00814,,monosialylgalactosylgloboside[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + UDP[c] + V3(NeuAc)2-Gb5Cer[c],2.4.99.8,ENSG00000111728,,,,,vmhreaction/HMR_0814;sbo/SBO:0000176,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00815,,LacCer pool[c] + UDP-N-acetyl-D-galactosamine[c] => GA2[c] + H+[c] + UDP[c],2.4.1.92,ENSG00000135454,,,,,kegg.reaction/R05938;vmhreaction/HMR_0815;metanetx.reaction/MNXR108205;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00816,,GA2[c] + UDP-galactose[c] => GA1[c] + H+[c] + UDP[c],2.4.1.62,ENSG00000235863,,,,,kegg.reaction/R05956;vmhreaction/HMR_0816;metanetx.reaction/MNXR109323;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00817,,CMP-N-acetylneuraminate[c] + GA1[c] => CMP[c] + GM1b[c] + H+[c],2.4.99.4,ENSG00000008513 or ENSG00000110080 or ENSG00000157350,,,,,kegg.reaction/R05957;vmhreaction/HMR_0817;metanetx.reaction/MNXR109963;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00818,Beta Oxidation of Fatty Acid,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + 5 CoA[m] + FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]",4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC18480m;vmhreaction/FAOXC18480m;metanetx.reaction/MNXR99330;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00819,,GA1[c] + H2O[c] => GA2[c] + galactose[c],3.2.1.23,ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167,,,,,kegg.reaction/R05994;vmhreaction/HMR_0819;metanetx.reaction/MNXR109324;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00820,,CMP-N-acetylneuraminate[c] + GA1[c] => CMP[c] + GM1[c] + H+[c],2.4.99.9,ENSG00000115525,,,,,kegg.reaction/R06003;vmhreaction/HMR_0820;metanetx.reaction/MNXR109022;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00821,,GA2[c] + H2O[c] => LacCer pool[c] + N-acetylgalactosamine[c],3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,,,,,kegg.reaction/R06001;vmhreaction/HMR_0821;metanetx.reaction/MNXR108207;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00822,,CMP-N-acetylneuraminate[c] + GM1b[c] => CMP[c] + GD1c[c] + H+[c],2.4.99.-,ENSG00000101638,,,,,kegg.reaction/R05958;vmhreaction/HMR_0822;metanetx.reaction/MNXR104587;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00823,,CMP-N-acetylneuraminate[c] + GM1b[c] => CMP[c] + GD1a[c] + H+[c],2.4.99.-;2.4.99.7,ENSG00000117069 or ENSG00000136840 or ENSG00000160408 or ENSG00000184005,,,,,kegg.reaction/R05959;vmhreaction/HMR_0823;metanetx.reaction/MNXR109964;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00824,,CMP-N-acetylneuraminate[c] + LacCer pool[c] => CMP[c] + GM3[c] + H+[c],2.4.99.9,ENSG00000115525,,,,,kegg.reaction/R05937;vmhreaction/HMR_0824;metanetx.reaction/MNXR108203;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00825,,GM3[c] + H2O[c] => LacCer pool[c] + N-acetylneuraminate[c],3.2.1.18,ENSG00000115488 or ENSG00000162139 or ENSG00000204099 or ENSG00000204386,,,,,kegg.reaction/R05999;vmhreaction/HMR_0825;metanetx.reaction/MNXR108206;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00827,,GM3[c] + UDP-N-acetyl-D-galactosamine[c] => GM2[c] + H+[c] + UDP[c],2.4.1.92,ENSG00000135454,,,,,kegg.reaction/R05939;vmhreaction/HMR_0827;metanetx.reaction/MNXR108982;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00828,,GM2[c] + H2O[c] => GM3[c] + N-acetylgalactosamine[c],3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,,,,,kegg.reaction/R06004;vmhreaction/HMR_0828;metanetx.reaction/MNXR108983;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00829,,GM2[c] + UDP-galactose[c] => GM1[c] + H+[c] + UDP[c],2.4.1.62,ENSG00000235863,,,,,kegg.reaction/R05941;vmhreaction/HMR_0829;metanetx.reaction/MNXR109010;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00830,,GM1[c] + H2O[c] => galactose[c] + GM2[c],3.2.1.23,ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167,,,,,kegg.reaction/R06010;reactome/R-HSA-1605624;vmhreaction/HMR_0830;metanetx.reaction/MNXR109012;metanetx.reaction/MNXR124157;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00837,,CMP-N-acetylneuraminate[c] + GM1[c] => CMP[c] + GD1a[c] + H+[c],2.4.99.4,ENSG00000008513 or ENSG00000110080 or ENSG00000157350,,,,,kegg.reaction/R05942;vmhreaction/HMR_0837;metanetx.reaction/MNXR109023;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00838,,GD1a[c] + H2O[c] => GM1[c] + N-acetylneuraminate[c],3.2.1.18,ENSG00000115488 or ENSG00000162139 or ENSG00000204099 or ENSG00000204386,,,,,kegg.reaction/R06253;metanetx.reaction/MNXR109025;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00839,,CMP-N-acetylneuraminate[c] + GD1a[c] => CMP[c] + GT1a[c] + H+[c],2.4.99.-,ENSG00000101638,,,,,kegg.reaction/R05943;vmhreaction/HMR_0839;metanetx.reaction/MNXR109029;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00840,,CMP-N-acetylneuraminate[c] + GD1a[c] => CMP[c] + GT1aalpha[c] + H+[c],2.4.99.-,ENSG00000160408,,,,,kegg.reaction/R05945;vmhreaction/HMR_0840;metanetx.reaction/MNXR109960;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00841,,CMP-N-acetylneuraminate[c] + GM3[c] => CMP[c] + GD3[c] + H+[c],2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R05940;vmhreaction/HMR_0841;metanetx.reaction/MNXR108981;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00842,,GD3[c] + UDP-N-acetyl-D-galactosamine[c] => GD2[c] + H+[c] + UDP[c],2.4.1.92,ENSG00000135454,,,,,kegg.reaction/R05946;vmhreaction/HMR_0842;metanetx.reaction/MNXR99981;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00843,,GD2[c] + UDP-galactose[c] => GD1b[c] + H+[c] + UDP[c],2.4.1.62,ENSG00000235863,,,,,kegg.reaction/R05948;vmhreaction/HMR_0843;metanetx.reaction/MNXR96162;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00844,,CMP-N-acetylneuraminate[c] + GD1b[c] => CMP[c] + GT1b[c] + H+[c],2.4.99.4,ENSG00000008513 or ENSG00000110080 or ENSG00000157350,,,,,kegg.reaction/R05949;vmhreaction/HMR_0844;metanetx.reaction/MNXR104548;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00845,,GT1b[c] + H2O[c] => GD1b[c] + N-acetylneuraminate[c],3.2.1.18,ENSG00000115488 or ENSG00000162139 or ENSG00000204099 or ENSG00000204386,,,,,kegg.reaction/R05998;vmhreaction/NEU23;metanetx.reaction/MNXR109328;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00846,,CMP-N-acetylneuraminate[c] + GT1b[c] => CMP[c] + GQ1b[c] + H+[c],2.4.99.-,ENSG00000101638,,,,,kegg.reaction/R05950;vmhreaction/HMR_0846;metanetx.reaction/MNXR109326;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00847,,GQ1b[c] + H2O[c] => GT1b[c] + N-acetylneuraminate[c],3.2.1.18,ENSG00000115488 or ENSG00000162139 or ENSG00000204099 or ENSG00000204386,,,,,kegg.reaction/R05996;vmhreaction/HMR_0847;metanetx.reaction/MNXR109327;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00848,,CMP-N-acetylneuraminate[c] + GT1b[c] => CMP[c] + GQ1balpha[c] + H+[c],2.4.99.-,ENSG00000160408,,,,,kegg.reaction/R05951;vmhreaction/HMR_0848;metanetx.reaction/MNXR104575;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00849,,CMP-N-acetylneuraminate[c] + GA2[c] => CMP[c] + GM2[c] + H+[c],2.4.99.9,ENSG00000070731 or ENSG00000115525,,,,,kegg.reaction/R06007;vmhreaction/HMR_0849;metanetx.reaction/MNXR109009;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00850,,GM2[c] + H2O[c] => GA2[c] + N-acetylneuraminate[c],3.2.1.18,ENSG00000115488 or ENSG00000162139 or ENSG00000204099 or ENSG00000204386,,,,,kegg.reaction/R06012;vmhreaction/NEU25;metanetx.reaction/MNXR109013;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00851,,CMP-N-acetylneuraminate[c] + GM2[c] => CMP[c] + GD2[c] + H+[c],2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R06009;vmhreaction/HMR_0851;metanetx.reaction/MNXR109011;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00852,,CMP-N-acetylneuraminate[c] + GM1[c] => CMP[c] + GD1b[c] + H+[c],2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R06005;vmhreaction/HMR_0852;metanetx.reaction/MNXR109024;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00853,,CMP-N-acetylneuraminate[c] + GD1a[c] => CMP[c] + GT1b[c] + H+[c],2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R06000;vmhreaction/HMR_0853;metanetx.reaction/MNXR109030;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00854,,CMP-N-acetylneuraminate[c] + GT1a[c] => CMP[c] + GQ1b[c] + H+[c],2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R05995;vmhreaction/HMR_0854;metanetx.reaction/MNXR109325;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00855,,CMP-N-acetylneuraminate[c] + GD3[c] => CMP[c] + GT3[c] + H+[c],2.4.99.8;2.4.99.-,ENSG00000101638 or ENSG00000111728,,,,,kegg.reaction/R05947;vmhreaction/HMR_0855;metanetx.reaction/MNXR109961;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00856,,GT3[c] + UDP-N-acetyl-D-galactosamine[c] => GT2[c] + H+[c] + UDP[c],2.4.1.92,ENSG00000135454,,,,,kegg.reaction/R05952;vmhreaction/HMR_0856;metanetx.reaction/MNXR109962;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00857,,GT2[c] + UDP-galactose[c] => GT1c[c] + H+[c] + UDP[c],2.4.1.62,ENSG00000235863,,,,,kegg.reaction/R05953;vmhreaction/HMR_0857;metanetx.reaction/MNXR96164;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00858,,CMP-N-acetylneuraminate[c] + GT1c[c] => CMP[c] + GQ1c[c] + H+[c],,ENSG00000070731,,,,,kegg.reaction/R05954;vmhreaction/HMR_0858;metanetx.reaction/MNXR104568;sbo/SBO:0000176,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00859,,LacCer pool[c] + UDP-N-acetylglucosamine[c] => H+[c] + lc3Cer[c] + UDP[c],2.4.1.206,ENSG00000176597,,,,,kegg.reaction/R05971;vmhreaction/HMR_0859;metanetx.reaction/MNXR108924;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00860,,lc3Cer[c] + UDP-galactose[c] => H+[c] + lc4Cer[c] + UDP[c],2.4.1.86,ENSG00000162630 or ENSG00000172318 or ENSG00000183778,,,,,kegg.reaction/R06006;vmhreaction/HMR_0860;metanetx.reaction/MNXR96168;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00861,,CMP-N-acetylneuraminate[c] + lc4Cer[c] => 3-isoLM1[c] + CMP[c],2.4.99.6,ENSG00000110080 or ENSG00000126091,,,,,kegg.reaction/R06153;vmhreaction/HMR_0861;metanetx.reaction/MNXR110039;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00862,,3-isoLM1[c] + GDP-L-fucose[c] => fuc-3-isoLM1[c] + GDP[c] + H+[c],2.4.1.65,ENSG00000130383 or ENSG00000156413 or ENSG00000171124,,,,,kegg.reaction/R06165;vmhreaction/HMR_0862;metanetx.reaction/MNXR110044;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00863,,GDP-L-fucose[c] + lc4Cer[c] => fuc-Lc4Cer[c] + GDP[c] + H+[c],2.4.1.65,ENSG00000130383 or ENSG00000156413 or ENSG00000171124,,,,,kegg.reaction/R06155;vmhreaction/HMR_0863;metanetx.reaction/MNXR99734;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00864,,GDP-L-fucose[c] + lc4Cer[c] => GDP[c] + H+[c] + IV2Fuc-Lc4Cer[c],2.4.1.69,ENSG00000174951 or ENSG00000176920,,,,,kegg.reaction/R06156;vmhreaction/HMR_0864;metanetx.reaction/MNXR109021;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00865,,lc4Cer[c] + UDP-galactose[c] => G00038[c] + H+[c] + UDP[c],2.4.1.87,ENSG00000148288,,,,,kegg.reaction/R06169;vmhreaction/HMR_0865;metanetx.reaction/MNXR110047;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00866,"Galactoside alpha-1,2-L-fucosyltransferase",G00038[c] + GDP-L-fucose[c] => GDP[c] + H+[c] + type I B glycolipid[c],2.4.1.69,ENSG00000174951 or ENSG00000176920,,,,,kegg.reaction/R06170;vmhreaction/HMR_0866;metanetx.reaction/MNXR110048;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00867,,IV2Fuc-Lc4Cer[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + type I A glycolipid[c] + UDP[c],2.4.1.40,ENSG00000175164,,,,,kegg.reaction/R06167;vmhreaction/HMR_0867;metanetx.reaction/MNXR110046;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00868,,IV2Fuc-Lc4Cer[c] + UDP-galactose[c] => H+[c] + type I B glycolipid[c] + UDP[c],2.4.1.37,ENSG00000175164,,,,,kegg.reaction/R06168;vmhreaction/HMR_0868;metanetx.reaction/MNXR109321;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00869,Beta Oxidation of Long Chain Fatty Acid,CoA[m] + eicosanoyl-CoA[m] + FAD[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + stearoyl-CoA[m],4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC200180m;vmhreaction/FAOXC200180m;metanetx.reaction/MNXR99336;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00870,,GDP-L-fucose[c] + type I A glycolipid[c] => fucacgalfucgalacglcgalgluside heparan sulfate[c] + GDP[c] + H+[c],2.4.1.65,ENSG00000130383 or ENSG00000156413 or ENSG00000171124,,,,,kegg.reaction/R06162;vmhreaction/HMR_0870;metanetx.reaction/MNXR110041;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00871,,"GDP-L-fucose[c] + IV2Fuc-Lc4Cer[c] => GDP[c] + H+[c] + IV2Fuc,III4Fuc-Lc4Cer[c]",2.4.1.65,ENSG00000130383 or ENSG00000156413 or ENSG00000171124,,,,,kegg.reaction/R06163;vmhreaction/HMR_0871;metanetx.reaction/MNXR110042;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00873,,G00040[c] + GDP[c] + H+[c] <=> GDP-L-fucose[c] + type I B glycolipid[c],2.4.1.65,ENSG00000130383 or ENSG00000156413 or ENSG00000171124,,,,,kegg.reaction/R06164;vmhreaction/HMR_0873;metanetx.reaction/MNXR110043;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00874,Beta Oxidation of Fatty Acid,CoA[m] + dihomo-gamma-linolenoyl-CoA[m] + FAD[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + FADH2[m] + gamma-linolenoyl-CoA[m] + H+[m] + NADH[m],4.2.1.74,ENSG00000117054 or ENSG00000122971,,,,,bigg.reaction/FAOXC2031836m;vmhreaction/FAOXC2031836m;metanetx.reaction/MNXR99339;sbo/SBO:0000176,Fatty acid oxidation,,,,0
MAR00875,,lc3Cer[c] + UDP-galactose[c] => H+[c] + paragloboside[c] + UDP[c],2.4.1.-,ENSG00000086062 or ENSG00000117411 or ENSG00000121578 or ENSG00000158850,,,,,kegg.reaction/R05977;vmhreaction/HMR_0875;metanetx.reaction/MNXR96174;rhea/31499;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00876,,CMP-N-acetylneuraminate[c] + paragloboside[c] => CMP[c] + H+[c] + sialyl-3-paragloboside[c],2.4.99.10,ENSG00000064225,,,,,kegg.reaction/R06026;vmhreaction/HMR_0876;metanetx.reaction/MNXR104552;rhea/18913;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00877,,"CMP-N-acetylneuraminate[c] + sialyl-3-paragloboside[c] => 3,8-LD1[c] + CMP[c] + H+[c]",2.4.99.8,ENSG00000111728,,,,,kegg.reaction/R06032;vmhreaction/HMR_0877;metanetx.reaction/MNXR104591;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00878,,"GDP-L-fucose[c] + sialyl-3-paragloboside[c] => GDP[c] + H+[c] + IV3NeuAc,III3Fuc-nLc4Cer[c]",2.4.1.152;2.4.1.-,ENSG00000172461 or ENSG00000180549 or ENSG00000196371,,,,,kegg.reaction/R06075;vmhreaction/HMR_0878;metanetx.reaction/MNXR99750;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00879,,paragloboside[c] + UDP-galactose[c] => H+[c] + nLc5Cer(G00051)[c] + UDP[c],2.4.1.87,ENSG00000148288,,,,,kegg.reaction/R05978;vmhreaction/HMR_0879;metanetx.reaction/MNXR109969;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00880,,GDP-L-fucose[c] + nLc5Cer(G00051)[c] => GDP[c] + H+[c] + type II B antigen[c],2.4.1.69,ENSG00000174951 or ENSG00000176920,,,,,kegg.reaction/R06027;vmhreaction/HMR_0880;metanetx.reaction/MNXR109991;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00881,,IV2Fuc-nLc4Cer[c] + UDP-galactose[c] => H+[c] + type II B antigen[c] + UDP[c],2.4.1.37,ENSG00000175164,,,,,kegg.reaction/R06029;vmhreaction/HMR_0881;metanetx.reaction/MNXR109993;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00882,,"GDP-L-fucose[c] + IV2Fuc-nLc4Cer[c] => GDP[c] + H+[c] + III3,IV2Fuc-nLc4Cer[c]",2.4.1.152;2.4.1.-,ENSG00000172461 or ENSG00000180549 or ENSG00000196371,,,,,kegg.reaction/R06095;vmhreaction/HMR_0882;metanetx.reaction/MNXR99752;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00883,,GDP-L-fucose[c] + paragloboside[c] => GDP[c] + H+[c] + IV2Fuc-nLc4Cer[c],2.4.1.69,ENSG00000174951 or ENSG00000176920,,,,,kegg.reaction/R06024;vmhreaction/HMR_0883;metanetx.reaction/MNXR99724;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
MAR00884,,IV2Fuc-nLc4Cer[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + type II A antigen[c] + UDP[c],2.4.1.40,ENSG00000175164,,,,,kegg.reaction/R06187;vmhreaction/HMR_0884;metanetx.reaction/MNXR110055;sbo/SBO:0000176,Glycosphingolipid biosynthesis-lacto and neolacto series,,,,0
