id	name	formula	charge	chebiId	keggID	pubChemID	inchiString	hepatoNetID	ehmnId	hmdbId
prpp[c]	5-Phospho-alpha-D-ribose 1-diphosphate	C5H8O14P3	-5	17111	C00119	7339	InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/p-5/t2-,3-,4-,5-/m1/s1	HC00117	C00119	HMDB00280
adp[x]	ADP	C10H12N5O10P2	-3	16761	C00008	6022	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	HC00018	C00008	HMDB01341
adrncoa[c]	adrenyl coenzyme A	C43H66N7O17P3S	-4		C16170		InChI=1/C43H70N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h8-9,11-12,14-15,17-18,30-32,36-38,42,53-54H,4-7,10,13,16,19-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/b9-8-,12-11-,15-14-,18-17-/t32-,36-,37-,38?,42-/m1/s1			
adrncoa[x]	adrenyl coenzyme A	C43H66N7O17P3S	-4		C16170		InChI=1/C43H70N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h8-9,11-12,14-15,17-18,30-32,36-38,42,53-54H,4-7,10,13,16,19-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/b9-8-,12-11-,15-14-,18-17-/t32-,36-,37-,38?,42-/m1/s1			
crn[c]	L-Carnitine	C7H15NO3	0	16347	C15025	10917	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	HC00270	C00318	HMDB00062
adrncrn[c]	Adrenyl carnitine	C29H49NO4	0			53477825				HMDB06321
adrncrn[m]	Adrenyl carnitine	C29H49NO4	0			53477825				HMDB06321
adrncoa[m]	adrenyl coenzyme A	C43H66N7O17P3S	-4		C16170		InChI=1/C43H70N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h8-9,11-12,14-15,17-18,30-32,36-38,42,53-54H,4-7,10,13,16,19-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/b9-8-,12-11-,15-14-,18-17-/t32-,36-,37-,38?,42-/m1/s1			
crn[m]	L-Carnitine	C7H15NO3	0	16347	C15025	10917	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	HC00270	C00318	HMDB00062
adrnl[e]	Adrenaline	C9H14NO3	1	28918	C00788	838	InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3		C00788	HMDB00068
adrn[e]	adrenic acid	C22H35O2	-1	53487	C16527	5497181	InChI=1S/C22H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-21H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-,16-15-			HMDB02226
adrn[c]	adrenic acid	C22H35O2	-1	53487	C16527	5497181	InChI=1S/C22H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-21H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-,16-15-			HMDB02226
adsel[c]	Adenylylselenate	C10H12N5O10PSe	-2	2485	C05686	440758	InChI=1/C10H14N5O10PSe/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-26(18,19)25-27(20,21)22/h2-4,6-7,10,16-17H,1H2,(H,18,19)(H2,11,12,13)(H,20,21,22)/t4-,6-,7-,10-/m1/s1		C05686	HMDB04112
3padsel[c]	3'-Phosphoadenylylselenate	C10H11N5O13P2Se	-4		C05696	24892762	InChI=1/C10H15N5O13P2Se/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(27-29(17,18)19)4(26-10)1-25-30(20,21)28-31(22,23)24/h2-4,6-7,10,16H,1H2,(H,20,21)(H2,11,12,13)(H2,17,18,19)(H,22,23,24)/t4-,6-,7-,10-/m1/s1		C05696	HMDB11104
aps[c]	5'-adenylyl sulfate(2-)	C10H12N5O10PS	-2	17709	C00224	10238	InChI=1S/C10H14N5O10PS/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-26(18,19)25-27(20,21)22/h2-4,6-7,10,16-17H,1H2,(H,18,19)(H2,11,12,13)(H,20,21,22)/p-2/t4-,6-,7-,10-/m1/s1	HC00204	C00224	HMDB01003
dcamp[c]	N6-(1,2-Dicarboxyethyl)-AMP	C14H14N5O11P	-4	15919	C03794	447145	InChI=1S/C14H18N5O11P/c20-7(21)1-5(14(24)25)18-11-8-12(16-3-15-11)19(4-17-8)13-10(23)9(22)6(30-13)2-29-31(26,27)28/h3-6,9-10,13,22-23H,1-2H2,(H,20,21)(H,24,25)(H,15,16,18)(H2,26,27,28)/p-4/t5?,6-,9-,10-,13-/m1/s1	HC01183	C03794	HMDB00536
fum[c]	Fumarate	C4H2O4	-2	18012	C00122	444972	InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/b2-1+	HC00120	C00122	HMDB00134
25aics[c]	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	C13H15N4O12P	-4	58443	C04823	160666	InChI=1S/C13H19N4O12P/c14-10-7(11(22)16-4(13(23)24)1-6(18)19)15-3-17(10)12-9(21)8(20)5(29-12)2-28-30(25,26)27/h3-5,8-9,12,20-21H,1-2,14H2,(H,16,22)(H,18,19)(H,23,24)(H2,25,26,27)/p-4/t4?,5-,8-,9-,12-/m1/s1	HC01356	C04823	HMDB00797
aicar[c]	5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	C9H13N4O8P	-2	18406	C04677	65110	InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)/p-2/t3-,5-,6-,9-/m1/s1	HC01334	C04677	HMDB01517
imp[c]	IMP	C10H11N4O8P	-2	17202	C00130	8582	InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/p-2/t4-,6-,7-,10-/m1/s1	HC00128	C00130	HMDB00175
aflatoxin[e]	aflatoxin B1	C17H12O6	0	2504	C06800	186907	InChI=1S/C17H12O6/c1-20-10-6-11-14(8-4-5-21-17(8)22-11)15-13(10)7-2-3-9(18)12(7)16(19)23-15/h4-6,8,17H,2-3H2,1H3/t8-,17+/m0/s1			HMDB06552
aflatoxin[c]	aflatoxin B1	C17H12O6	0	2504	C06800	186907	InChI=1S/C17H12O6/c1-20-10-6-11-14(8-4-5-21-17(8)22-11)15-13(10)7-2-3-9(18)12(7)16(19)23-15/h4-6,8,17H,2-3H2,1H3/t8-,17+/m0/s1			HMDB06552
ksi_pre18[g]	keratan sulfate I biosynthesis, precursor 18	C163H262N11O132S5X	-6							
ksi_pre19[g]	keratan sulfate I biosynthesis, precursor 19	C171H275N12O137S5X	-6							
ksi_pre21[g]	keratan sulfate I biosynthesis, precursor 21	C177H284N12O145S6X	-7							
ksi_pre22[g]	keratan sulfate I biosynthesis, precursor 22	C185H297N13O150S6X	-7							
ksi_pre24[g]	keratan sulfate I biosynthesis, precursor 24	C191H306N13O158S7X	-8							
ksi_pre25[g]	keratan sulfate I biosynthesis, precursor 25	C199H319N14O163S7X	-8							
ksi_pre27[g]	keratan sulfate I biosynthesis, precursor 27	C205H328N14O171S8X	-9							
ksi_pre28[g]	keratan sulfate I biosynthesis, precursor 28	C213H341N15O176S8X	-9							
ksi_pre30[g]	keratan sulfate I biosynthesis, precursor 30	C219H350N15O184S9X	-10							
ksi_pre31[g]	keratan sulfate I biosynthesis, precursor 31	C227H363N16O189S9X	-10							
ksi_pre33[g]	keratan sulfate I biosynthesis, precursor 33	C233H372N16O197S10X	-11							
ksi_pre34[g]	keratan sulfate I biosynthesis, precursor 34	C241H385N17O202S10X	-11							
ksii_core4_pre2[g]	keratan sulfate II boisynthesis, precursor 2	C47H76N4O33X	-1							
ksii_core4_pre3[g]	keratan sulfate II biosynthesis, precursor 3	C55H89N5O38X	-1							
ksii_core4_pre4[g]	keratan sulfate II biosynthesis, precursor 4	C61H99N5O43X	-1							
ksii_core4_pre5[g]	keratan sulfate II biosynthesis, precursor 5	C69H112N6O48X	-1							
ksii_core4_pre7[g]	keratan sulfate II biosynthesis, precursor 7	C75H121N6O56SX	-2							
ksii_core4_pre8[g]	keratan sulfate II biosynthesis, precursor 8	C83H134N7O61SX	-2							
ksii_core2_pre2[g]	keratan sulfate II biosynthesis, precursor 2	C39H63N3O28X	-1							
ksii_core2_pre3[g]	keratan sulfate II biosynthesis, precursor 3	C47H76N4O33X	-1							
ksii_core2_pre4[g]	keratan sulfate II biosynthesis, precursor 4	C53H86N4O38X	-1							
ksii_core2_pre5[g]	keratan sulfate II biosynthesis, precursor 5	C61H99N5O43X	-1							
ksii_core2_pre7[g]	keratan sulfate II biosynthesis, precursor 7	C67H108N5O51SX	-2							
ksii_core2_pre8[g]	keratan sulfate II biosynthesis, precursor 8	C75H121N6O56SX	-2							
ksi_pre1[g]	keratan sulfate I biosynthesis, precursor 1	C79H129N5O57X	-1							
ksi_pre2[g]	keratan sulfate I biosynthesis, precursor 2	C87H142N6O62X	-1							
ksi_pre3[g]	keratan sulfate I biosynthesis, precursor 3	C93H152N6O67X	-1							
ksi_pre4[g]	keratan sulfate I biosynthesis, precursor 4	C101H165N7O72X	-1							
ksi_pre6[g]	keratan sulfate I biosynthesis, precursor 6	C107H174N7O80SX	-2							
ksi_pre7[g]	keratan sulfate I biosynthesis, precursor 7	C115H187N8O85SX	-2							
ksi_pre9[g]	keratan sulfate I biosynthesis, precursor 9	C121H196N8O93S2X	-3							
ksi_pre10[g]	keratan sulfate I biosynthesis, precursor 10	C129H209N9O98S2X	-3							
ksi_pre12[g]	keratan sulfate I biosynthesis, precursor 12	C135H218N9O106S3X	-4							
ksi_pre13[g]	keratan sulfate I biosynthesis, precursor 13	C143H231N10O111S3X	-4							
ksi_pre15[g]	keratan sulfate I biosynthesis, precursor 15	C149H240N10O119S4X	-5							
ksi_pre16[g]	keratan sulfate I biosynthesis, precursor 16	C157H253N11O124S4X	-5							
ak2g_hs[c]	1-alkyl 2-acylglycerol	C5H10O2FULLRFULLR2CO2	0	52595						
cdpchol[c]	CDPcholine	C14H25N4O11P2	-1	16436	C00307	13804	InChI=1S/C14H26N4O11P2/c1-18(2,3)6-7-26-30(22,23)29-31(24,25)27-8-9-11(19)12(20)13(28-9)17-5-4-10(15)16-14(17)21/h4-5,9,11-13,19-20H,6-8H2,1-3H3,(H3-,15,16,21,22,23,24,25)/t9-,11-,12-,13-/m1/s1	HC00263	C00307	HMDB01413
ak2gchol_hs[c]	1-alkyl 2-acylglycerol 3-phosphocholine	C10H20O5NPFULLRFULLR2CO	0		C05212					
cmp[c]	CMP	C9H12N3O8P	-2	17361	C00055	6131	InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/p-2/t4-,6-,7-,8-/m1/s1	HC00060	C00055	HMDB00095
ak2gpe_hs[c]	1-alkyl 2-acylglycerol 3-phosphoethanolamine	C7H16O5NPFULLRFULLR2CO	0	36712						
dak2gpe_hs[c]	1-alkenyl 2-acylglycerol 3-phosphoethanolamine plasmalogen	C7H14O5NPFULLRFULLR2CO	0							
cdpea[c]	CDP-ethanolamine(1-)	C11H19N4O11P2	-1	16732	C00570	123727	InChI=1S/C11H20N4O11P2/c12-2-4-23-27(19,20)26-28(21,22)24-5-6-8(16)9(17)10(25-6)15-3-1-7(13)14-11(15)18/h1,3,6,8-10,16-17H,2,4-5,12H2,(H,19,20)(H,21,22)(H2,13,14,18)/p-1/t6-,8-,9-,10-/m1/s1	HC00433	C00570	HMDB01564
ak2gp_hs[c]	1-alkyl 2-acylglycerol 3-phosphate	C5H9O6PFULLRFULLR2CO	-2		C05977				C05977	
akdhap_hs[c]	1-alkyldihydroxyacetone phosphate	C3H4O6PFULLRC2H4	-2							
akgp_hs[c]	O-alkylglycerone phosphate(2-)	C4H10O4PFULLRCO2	-2	58049					C03715	
Rtotal2[c]	R total 2 position	CO2FULLR2	-1							
agm[m]	agmatinium(2+)	C5H16N4	2	17431	C00179	199	InChI=1S/C5H14N4/c6-3-1-2-4-9-5(7)8/h1-4,6H2,(H4,7,8,9)/p+2	HC00171	C00179	HMDB01432
ptrc[m]	Putrescine	C4H14N2	2	17148	C00134	1045	InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2/p+2	HC00132	C00134	HMDB01414
urea[m]	Urea	CH4N2O	0	16199	C00086	1176	InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)	HC00089	C00086	HMDB00294
Rtotal2coa[c]	R total 2 coenzyme A	CO2FULLR2C21H31N7O15P3S	-4							
alpa_hs[c]	lysophosphatidic acid	C3H6O5PFULLRCO2	-2							
pa_hs[c]	phosphatidate(2-)	C3H5O4PFULLRCO2FULLR2CO2	-2	57739					C00416	
akdhap_hs[x]	1-alkyldihydroxyacetone phosphate	C3H4O6PFULLRC2H4	-2							
acg5p[m]	N-acetyl-L-gamma-glutamyl phosphate(3-)	C7H9NO8P	-3	16878	C04133	440236	InChI=1S/C7H12NO8P/c1-4(9)8-5(7(11)12)2-3-6(10)16-17(13,14)15/h5H,2-3H2,1H3,(H,8,9)(H,11,12)(H2,13,14,15)/p-3/t5-/m0/s1			HMDB06456
acg5sa[m]	2-acetamido-5-oxopentanoate	C7H10NO4	-1	16319	C01250	192878	InChI=1S/C7H11NO4/c1-5(10)8-6(7(11)12)3-2-4-9/h4,6H,2-3H2,1H3,(H,8,10)(H,11,12)/p-1/t6-/m0/s1			HMDB06488
alkylR1oh[x]	hydroxy alkyl chain	C2H5OFULLR	0							
Rtotal[x]	R total	CO2FULLR	-1							
ala_L[m]	L-alanine	C3H7NO2	0	16977	C00041	5950	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	HC00048		HMDB00161
glx[m]	glyoxylate	C2H1O3	-1	16891	C00048	760	InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)/p-1		C00048	HMDB00119
gly[m]	Glycine	C2H5NO2	0	15428	C00037	750	InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)	HC00045	C00037	HMDB00123
ala_L[x]	L-alanine	C3H7NO2	0	16977	C00041	5950	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	HC00048		HMDB00161
glx[x]	glyoxylate	C2H1O3	-1	16891	C00048	760	InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)/p-1		C00048	HMDB00119
gly[x]	Glycine	C2H5NO2	0	15428	C00037	750	InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)	HC00045	C00037	HMDB00123
pyr[x]	pyruvate	C3H3O3	-1	32816	C00022	1060	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1	HC00032	C00022	HMDB00243
ahandrostanglc[c]	3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	C25H38O8	0	37451	C11136	443078	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14+,15+,16+,18+,19+,20-,21+,23-,24+,25+/m1/s1			HMDB04484
ahandrostanglc[e]	3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	C25H38O8	0	37451	C11136	443078	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14+,15+,16+,18+,19+,20-,21+,23-,24+,25+/m1/s1			HMDB04484
ahandrostanglc[r]	3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	C25H38O8	0	37451	C11136	443078	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14+,15+,16+,18+,19+,20-,21+,23-,24+,25+/m1/s1			HMDB04484
hcys_L[c]	L-homocysteine	C4H9NO2S	0	17588	C05330	91552	InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)/t3-/m0/s1	HC00151		HMDB00742
ahcys[n]	S-Adenosyl-L-homocysteine	C14H20N6O5S	0	16680	C00021	439155	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	HC00031	C00021	HMDB00939
ahcys[r]	S-Adenosyl-L-homocysteine	C14H20N6O5S	0	16680	C00021	439155	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	HC00031	C00021	HMDB00939
n2m2nmn[l]	reducing GlcNAc removed form of n2m2nmasn (w/o peptide)	C50H84N4O36	0							
n2m2mn[l]	de-Fuc, reducing GlcNAc removed, de-Sia, de-Gal form of PA6 (w/o peptide linkage)	C42H71N3O31	0							
fprica[c]	5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	C10H13N4O9P	-2	18381	C04734	166760	InChI=1S/C10H15N4O9P/c11-8(18)5-9(13-3-15)14(2-12-5)10-7(17)6(16)4(23-10)1-22-24(19,20)21/h2-4,6-7,10,16-17H,1H2,(H2,11,18)(H,13,15)(H2,19,20,21)/p-2/t4-,6-,7-,10-/m1/s1	HC01344	C04734	HMDB01439
thf[c]	5,6,7,8-Tetrahydrofolate	C19H21N7O6	-2	20506	C00101	91443	InChI=1S/C19H23N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,11-12,21,23H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/p-2/t11-,12-/m0/s1	HC00102	C00101	HMDB01846
air[c]	5-amino-1-(5-phospho-D-ribosyl)imidazole	C8H12N3O7P	-2	58592	C03373	161500	InChI=1S/C8H14N3O7P/c9-5-1-10-3-11(5)8-7(13)6(12)4(18-8)2-17-19(14,15)16/h1,3-4,6-8,12-13H,2,9H2,(H2,14,15,16)/p-1/t4-,6-,7-,8?/m1/s1	HC01108	C03373	HMDB01235
5aizc[c]	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C9H11N3O9P	-3	28413	C04751	165388	InChI=1S/C9H14N3O9P/c10-7-4(9(15)16)11-2-12(7)8-6(14)5(13)3(21-8)1-20-22(17,18)19/h2-3,5-6,8,13-14H,1,10H2,(H,15,16)(H2,17,18,19)/p-3/t3-,5-,6-,8-/m1/s1	HC01347	C04751	HMDB06273
ak2lgchol_hs[e]	1-alkyl 2-lysoglycerol 3-phosphocholine	C10H21O5NPFULLR	0		C04317				C04317	
ak2lgchol_hs[c]	1-alkyl 2-lysoglycerol 3-phosphocholine	C10H21O5NPFULLR	0		C04317				C04317	
succoa[m]	Succinyl-CoA	C25H35N7O19P3S	-5	57292	C00091	439161	InChI=1S/C25H40N7O19P3S/c1-25(2,20(38)23(39)28-6-5-14(33)27-7-8-55-16(36)4-3-15(34)35)10-48-54(45,46)51-53(43,44)47-9-13-19(50-52(40,41)42)18(37)24(49-13)32-12-31-17-21(26)29-11-30-22(17)32/h11-13,18-20,24,37-38H,3-10H2,1-2H3,(H,27,33)(H,28,39)(H,34,35)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t13-,18-,19-,20+,24-/m1/s1	HC00093	C00091	HMDB01022
mal_L[c]	(S)-malate(2-)	C4H4O5	-2	30797	C00149	222656	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1	HC00146		HMDB00156
mal_L[m]	(S)-malate(2-)	C4H4O5	-2	30797	C00149	222656	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1	HC00146		HMDB00156
akg[e]	2-Oxoglutarate	C5H4O5	-2	30915	C00026	51	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2	HC00035	C00026	HMDB00208
akg[x]	2-Oxoglutarate	C5H4O5	-2	30915	C00026	51	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2	HC00035	C00026	HMDB00208
prgstrn[c]	progesterone	C21H30O2	0	17026	C00410	5994	InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1		C00410	HMDB01830
aprgstrn[c]	(20S)-20-hydroxypregn-4-en-3-one	C21H32O2	0	28453	C04042		InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12-13,16-19,22H,4-11H2,1-3H3/t13-,16-,17+,18-,19-,20-,21+/m0/s1		C04042	HMDB03069
xol7ah[c]	7alpha-hydroxy-5beta-cholestan-3-one	C27H46O2	0	2290	C05451	5284270	InChI=1S/C27H46O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h17-19,21-25,29H,6-16H2,1-5H3/t18-,19+,21-,22+,23+,24-,25+,26+,27-/m1/s1	HC01460	C05451	HMDB06892
xol7ah2[c]	5beta-cholestane-3alpha,7alpha-diol	C27H48O2	0	28047	C05452	3080603	InChI=1S/C27H48O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h17-25,28-29H,6-16H2,1-5H3/t18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1	HC01461	C05452	HMDB06893
xoldioloneh[c]	7alpha,12alpha-dihydroxy-5beta-cholestan-3-one	C27H46O3	0	2288	C05453	5284271	InChI=1S/C27H46O3/c1-16(2)7-6-8-17(3)20-9-10-21-25-22(15-24(30)27(20,21)5)26(4)12-11-19(28)13-18(26)14-23(25)29/h16-18,20-25,29-30H,6-15H2,1-5H3/t17-,18+,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1	HC01462	C05453	HMDB06887
xoltriol[c]	5beta-cholestane-3alpha,7alpha,12alpha-triol	C27H48O3	0	16496	C05454	160520	InChI=1S/C27H48O3/c1-16(2)7-6-8-17(3)20-9-10-21-25-22(15-24(30)27(20,21)5)26(4)12-11-19(28)13-18(26)14-23(25)29/h16-25,28-30H,6-15H2,1-5H3/t17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1	HC01463	C05454	HMDB01457
xol7aone[c]	7alpha-hydroxycholest-4-en-3-one	C27H44O2	0	17899	C05455	123743	InChI=1S/C27H44O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h15,17-18,21-25,29H,6-14,16H2,1-5H3/t18-,21-,22+,23+,24-,25+,26+,27-/m1/s1	HC01464	C05455	HMDB01993
xoldiolone[c]	7alpha,12alpha-Dihydroxycholest-4-en-3-one	C27H44O3	0	28477	C17339	3081958	InChI=1S/C27H44O3/c1-16(2)7-6-8-17(3)20-9-10-21-25-22(15-24(30)27(20,21)5)26(4)12-11-19(28)13-18(26)14-23(25)29/h13,16-17,20-25,29-30H,6-12,14-15H2,1-5H3/t17-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1	HC01465	C05457	HMDB02197
ala_L[e]	L-alanine	C3H7NO2	0	16977	C00041	5950	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	HC00048		HMDB00161
asn_L[c]	L-asparagine	C4H8N2O3	0	17196	C00152	6267	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1	HC00148		HMDB00168
ala_L[c]	L-alanine	C3H7NO2	0	16977	C00041	5950	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	HC00048		HMDB00161
asn_L[e]	L-asparagine	C4H8N2O3	0	17196	C00152	6267	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1	HC00148		HMDB00168
cys_L[c]	L-cysteine	C3H7NO2S	0	17561	C00097	5862	InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1	HC00099		HMDB00574
cys_L[e]	L-cysteine	C3H7NO2S	0	17561	C00097	5862	InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1	HC00099		HMDB00574
ala_D[e]	D-alanine	C3H7NO2	0	15570	C00133	71080	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1			HMDB01310
