ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR01894,,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + taurochenodeoxycholate[e] <=> HCO3-[e] + S-glutathionyl-ethacrynic acid[e] + taurochenodeoxycholate[c],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Bile acid recycling,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR01896,,ATP[c] + bilirubin-bisglucuronoside[c] + H2O[c] => ADP[c] + bilirubin-bisglucuronoside[e] + H+[c] + Pi[c],,Abcc1 or Abcc2 or Abcc3,,,,,,Bile acid recycling,,,PMID:16983557;PMID:;PMID:16847695,2
MAR01898,,glutathionyl-leukotriene C4[c] + HCO3-[c] + noradrenaline[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + noradrenaline[c],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01899,,HCO3-[c] + noradrenaline[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + noradrenaline[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01900,,HCO3-[c] + noradrenaline[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + noradrenaline[c] + S-glutathionyl-ethacrynic acid[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01901,,glutathionyl-leukotriene C4[c] + HCO3-[c] + serotonin[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + serotonin[c],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01902,,HCO3-[c] + serotonin[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + serotonin[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01903,,HCO3-[c] + serotonin[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + serotonin[c] + S-glutathionyl-ethacrynic acid[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01904,,acetylcholine[e] + glutathionyl-leukotriene C4[c] + HCO3-[c] <=> acetylcholine[c] + glutathionyl-leukotriene C4[e] + HCO3-[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01905,,acetylcholine[e] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] <=> acetylcholine[c] + HCO3-[e] + S-glutathionyl-2-4-dinitrobenzene[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01906,,acetylcholine[e] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] <=> acetylcholine[c] + HCO3-[e] + S-glutathionyl-ethacrynic acid[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01907,,dopamine[e] + glutathionyl-leukotriene C4[c] + HCO3-[c] <=> dopamine[c] + glutathionyl-leukotriene C4[e] + HCO3-[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01908,,dopamine[e] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] <=> dopamine[c] + HCO3-[e] + S-glutathionyl-2-4-dinitrobenzene[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01909,,dopamine[e] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] <=> dopamine[c] + HCO3-[e] + S-glutathionyl-ethacrynic acid[e],,Slc7a9 or Slco1a1 or Slco1a4 or Slco1a5 or Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR01911,,ATP[c] + cholesterol[c] + H2O[c] => ADP[c] + cholesterol[e] + H+[c] + Pi[c],,(Abcg5 and Abcg8) or Abca1 or Abcg1,,,,,,Transport reactions,,,PMID:12663868;PMID:16622704;PMID:17404808,2
MAR01914,,HCO3-[c] + sulfate[e] => HCO3-[e] + sulfate[c],,Slc26a1 or Slc26a11 or Slc26a2 or Slc26a3 or Slc26a7 or Slc26a8 or Slc26a9,,,,,,Transport reactions,,,PMID:12759755,0
MAR01919,3'-phosphoadenylyl-sulfate:cholesterol sulfotransferase,cholesterol[c] + PAPS[c] => cholesterol-sulfate[c] + H+[c] + PAP[c],2.8.2.2,Sult1a1 or Sult2b1,,,,,,Transport reactions,,,,2
MAR01920,Cholesterol-sulfate sulfohydrolase,cholesterol-sulfate[c] + H2O[c] => cholesterol[c] + H+[c] + sulfate[c],3.1.6.2,Sts,,,,,,Steroid metabolism,,,PMID:1606923;PMID:10049998,0
MAR01924,,cholesterol[c] + STAR[c] => cholesterol-STAR[c],,Star or Stard10 or Stard13 or Stard4 or Stard5 or Stard6 or Stard7 or Stard8 or Stard9,,,,,,Steroid metabolism,,,PMID:15897605,0
MAR01927,,cholesterol[m] + H+[m] + NADPH[m] + O2[m] => 22beta-hydroxycholesterol[m] + H2O[m] + NADP+[m],1.14.13.-,Coq6 or Cyp2e1 or Cyp4v3,,,,,,Steroid metabolism,,,PMID:9578606;PMID:3024157,0
MAR01928,22beta-Hydroxycholesterol:oxygen oxidoreductase (side-chain-cleaving),"22beta-hydroxycholesterol[m] + H+[m] + NADPH[m] + O2[m] => 20alpha,22beta dihydroxycholesterol[m] + H2O[m] + NADP+[m]",1.14.15.16,Cyp11a1,,,,,,Steroid metabolism,,,PMID:3024157;PMID:9578606,0
MAR01929,"20alpha,22beta-Dihydroxycholesterol,ferredoxin:oxygen oxidoreductase (side-chain-cleaving)","20alpha,22beta dihydroxycholesterol[m] + H+[m] + NADPH[m] + O2[m] => 2 H2O[m] + isocaproic-aldehyde[m] + NADP+[m] + pregnenolone[m]",1.14.15.16,Cyp11a1,,,,,,Steroid metabolism,,,PMID:9578606;PMID:3024157,0
MAR01931,,H+[c] + isocaproic-aldehyde[c] + NADPH[c] => 4-methylpentan-1-ol[c] + NADP+[c],1.1.1.21,Akr1b1 or Akr1b8,,,,,,Steroid metabolism,,,PMID:8645003,0
MAR01932,Cholesterol:oxygen oxidoreductase (side-chain-cleaving),cholesterol[c] + 2 H+[c] + O2[c] + 2 reduced adrenal ferredoxin[c] => 20-hydroxycholesterol[c] + H2O[c] + 2 oxidized adrenal ferredoxin[c],1.14.15.6,Cyp11a1,,,,,,Steroid metabolism,,,,0
MAR01933,"20alpha-hydroxycholesterol,NADPH-hemoprotein reductase:oxygen oxidoreductase (17alpha-hydroxylating)","20-hydroxycholesterol[c] + H+[c] + NADPH[c] + O2[c] => 17alpha,20alpha-dihydroxycholesterol[c] + H2O[c] + NADP+[c]",1.14.99.9,Cyp17a1,,,,,,Steroid metabolism,,,,0
MAR01934,"17alpha,20alpha-Dihydroxycholesterol:oxygen oxidoreductase (side-chain-cleaving)","17alpha,20alpha-dihydroxycholesterol[c] + 4 H+[c] + 2 O2[c] + 4 reduced adrenal ferredoxin[c] => 17alpha-hydroxypregnenolone[c] + 3 H2O[c] + isocaproic-aldehyde[c] + 4 oxidized adrenal ferredoxin[c]",1.14.15.6,Cyp11a1,,,,,,Steroid metabolism,,,,0
MAR01935,20alpha-Hydroxycholesterol:oxygen oxidoreductase (side-chain-cleaving),"20-hydroxycholesterol[c] + 2 H+[c] + O2[c] + 2 reduced adrenal ferredoxin[c] => 20alpha,22beta dihydroxycholesterol[c] + H2O[c] + 2 oxidized adrenal ferredoxin[c]",1.14.15.6,Cyp11a1,,,,,,Steroid metabolism,,,,0
MAR01940,Formation of 21-hydroxypregnenolone,H+[c] + NADPH[c] + O2[c] + pregnenolone[c] => 21-hydroxypregnenolone[c] + H2O[c] + NADP+[c],1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,,0
MAR01941,Formation of 11-deoxycorticosterone,21-hydroxypregnenolone[c] + NAD+[c] => 11-deoxycorticosterone[c] + H+[c] + NADH[c],1.1.1.145;5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Steroid metabolism,,,,0
MAR01942,"11-deoxycorticosterone,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)",11-deoxycorticosterone[c] + 2 H+[c] + O2[c] + 2 reduced ferredoxin[c] => corticosterone[c] + H2O[c] + 2 oxidized ferredoxin[c],1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,,0
MAR01943,"pregnenolone,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)",H+[c] + NADPH[c] + O2[c] + pregnenolone[c] => 7alpha-hydroxypregnenolone[c] + H2O[c] + NADP+[c],1.14.13.100,Cyp7b1,,,,,,Steroid metabolism,,,,0
MAR01944,,H+[c] + NADPH[c] + O2[c] + pregnenolone[c] => 17alpha-hydroxypregnenolone[c] + H2O[c] + NADP+[c],1.14.99.9,Cyp17a1,,,,,,Androgen metabolism,,,PMID:10406467,0
MAR01948,"17alpha-hydroxypregnenolone,NADPH-hemoprotein reductase:oxygen oxidoreductase (21-hydroxylating)","17alpha-hydroxypregnenolone[c] + H+[c] + NADPH[c] + O2[c] => 17alpha,21-dihydroxypregnenolone[c] + H2O[c] + NADP+[c]",1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,,0
MAR01949,11-Deoxycortisol delta5-delat4-isomerase,"17alpha,21-dihydroxypregnenolone[c] + NAD+[c] => 11-deoxycortisol[c] + H+[c] + NADH[c]",1.1.1.145;5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Steroid metabolism,,,,0
MAR01950,"17alpha,21-dihydroxypregnenolone:oxygen oxidoreductase (11-hydroxylating)","17alpha,21-dihydroxypregnenolone[c] + 2 H+[c] + O2[c] + 2 reduced ferredoxin[c] => 11beta,17alpha,21-trihydroxypregnenolone[c] + H2O[c] + 2 oxidized ferredoxin[c]",1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,,0
MAR01951,Cortisol delta5-delat4-isomerase,"11beta,17alpha,21-trihydroxypregnenolone[c] + NAD+[c] => cortisol[c] + H+[c] + NADH[c]",1.1.1.145;5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Steroid metabolism,,,,0
MAR01952,3'-phosphoadenylyl-sulfate:pregnenolone sulfotransferase,PAPS[c] + pregnenolone[c] => H+[c] + PAP[c] + pregnenolone sulfate[c],2.8.2.2,Sult2b1,,,,,,Androgen metabolism,,,,0
MAR01953,Pregnenolone-sulfate sulfohydrolase,H2O[c] + pregnenolone sulfate[c] => H+[c] + pregnenolone[c] + sulfate[c],3.1.6.2,Sts,,,,,,Androgen metabolism,,,PMID:10049998;PMID:1606923,0
MAR01958,,17alpha-hydroxypregnenolone[c] + 2 H+[c] + 2 NADPH[c] + O2[c] => acetaldehyde[c] + dehydroepiandrosterone[c] + 2 H2O[c] + 2 NADP+[c],4.1.2.30,Cyp17a1,,,,,,Androgen metabolism,,,PMID:10406467;PMID:9536209,0
MAR01959,,17alpha-hydroxypregnenolone[c] + NADPH[c] + O2[c] => acetate[c] + dehydroepiandrosterone[c] + H2O[c] + NADP+[c],1.14.99.-,Bco2 or Cyp17a1,,,,,,Androgen metabolism,,,PMID:7578007;PMID:10049998;PMID:7578007;PMID:10049998,0
MAR01962,,17alpha-hydroxypregnenolone[c] + PAPS[c] => 17alpha-hydroxypregnenolone sulfate[c] + H+[c] + PAP[c],2.8.2.2,Sult2b1,,,,,,Androgen metabolism,,,PMID:1606923;PMID:10049998,0
MAR01963,,17alpha-hydroxypregnenolone sulfate[c] + H2O[c] => 17alpha-hydroxypregnenolone[c] + H+[c] + sulfate[c],3.1.6.2,Sts,,,,,,Androgen metabolism,,,PMID:1606923;PMID:10049998,0
MAR01967,dehydroepiandrosterone:NAD+ oxidoreductase,"dehydroepiandrosterone[c] + NAD+[c] => 5-androstene-3,17-dione[c] + H+[c] + NADH[c]",1.1.1.145,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Androgen metabolism,,,,0
MAR01969,3'-phosphoadenylylsulfate:alcohol sulfotransferase,dehydroepiandrosterone[c] + PAPS[c] => dehydroepiandrosterone sulfate[c] + H+[c] + PAP[c],2.8.2.4,Sult1e1,,,,,,Androgen metabolism,,,PMID:7589785;PMID:10049998,0
MAR01970,,"5-androstene-3,17-dione[c] + H+[c] + NAD+[c] => 4-androstene-3,17-dione[c] + NADH[c]",5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Androgen metabolism,,,PMID:2243100;PMID:9536209,0
MAR01973,testosterone:NADP+ 17-oxidoreductase,"4-androstene-3,17-dione[c] + H+[c] + NADPH[c] => NADP+[c] + testosterone[c]",1.1.1.62;1.1.1.64,Akr1c20 or Hsd17b1 or Hsd17b11 or Hsd17b12 or Hsd17b2 or Hsd17b3 or Hsd17b6 or Hsd17b7 or Hsd17b8,,,,,,Androgen metabolism,,,PMID:2197970;PMID:8547185;PMID:8075637;PMID:9536209;PMID:10049998,0
MAR01976,dihydrotestosterone:NADP+ delta4-oxidoreductase,H+[c] + NADPH[c] + testosterone[c] => 5-alpha-dihydrotestosterone[c] + NADP+[c],1.3.1.22,Srd5a1 or Srd5a2 or Srd5a3,,,,,,Androgen metabolism,,,PMID:2339109;PMID:1944596;PMID:9208814;PMID:17986282;PMID:9536209,0
MAR01978,3beta-Hydroxysteroid:NADP+ oxidoreductase,"5-alpha-dihydrotestosterone[c] + H+[c] + NADPH[c] <=> 5alpha-androstane-3alpha,17beta-diol[c] + NADP+[c]",1.1.1.50,Akr1c6,,,,,,Androgen metabolism,,,PMID:11134149;PMID:10487690,0
MAR01979,Pregnenolone:NAD+ 3-oxidoreductase,"NAD+[c] + pregnenolone[c] => H+[c] + NADH[c] + pregn-5-ene-3,20-dione[c]",1.1.1.145,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Glucocorticoid biosynthesis,,,PMID:2243100;PMID:2770297;PMID:1944309;PMID:12832414,0
MAR01980,,"pregn-5-ene-3,20-dione[c] => progesterone[c]",5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Glucocorticoid biosynthesis,,,PMID:2243100;PMID:2770297;PMID:1944309;PMID:12832414,0
MAR01981,,H+[c] + NADPH[c] + O2[c] + progesterone[c] => 17alpha-hydroxyprogesterone[c] + H2O[c] + NADP+[c],1.14.99.9,Cyp17a1,,,,,,Glucocorticoid biosynthesis,,,PMID:10406467,0
MAR01982,17alpha-Hydroxypregnenolone:NAD+ 3-oxidoreductase,"17alpha-hydroxypregnenolone[c] + NAD+[c] => H+[c] + NADH[c] + pregn-5-ene-3,20-dione-17-ol[c]",1.1.1.145,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Androgen metabolism,,,PMID:2243100;PMID:2770297;PMID:1944309;PMID:12832414,0
MAR01983,,"pregn-5-ene-3,20-dione-17-ol[c] => 17alpha-hydroxyprogesterone[c]",5.3.3.1,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Androgen metabolism,,,PMID:2243100,0
MAR01985,,"17alpha-hydroxyprogesterone[c] + NADPH[c] + O2[c] => 4-androstene-3,17-dione[c] + acetate[c] + H2O[c] + NADP+[c]",1.14.99.-,Bco2 or Cyp17a1,,,,,,Glucocorticoid biosynthesis,,,PMID:7578007;PMID:10049998;PMID:10049998;PMID:7578007,0
MAR01988,,17alpha-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c] => 11-deoxycortisol[c] + H2O[c] + NADP+[c],1.14.99.10,Cyp21a1,,,,,,Glucocorticoid biosynthesis,,,PMID:3487786;PMID:3038528,0
MAR01989,"steroid,reduced-adrenal-ferredoxin:oxygen oxidoreductase (11-hydroxylating)",17alpha-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c] => 21-deoxycortisol[c] + H2O[c] + NADP+[c],1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,,0
MAR01990,"21-deoxycortisol,NADPH-hemoprotein reductase:oxygen oxidoreductase (21-hydroxylating)",cortisol[c] + H2O[c] + NADP+[c] => 21-deoxycortisol[c] + H+[c] + NADPH[c] + O2[c],1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,,0
MAR01991,"11beta-hydroxyprogesterone,NADPH-hemoprotein reductase:oxygen oxidoreductase (17alpha-hydroxylating)",21-deoxycortisol[c] + H2O[c] + NADP+[c] => 11beta-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c],1.14.99.9,Cyp17a1,,,,,,Steroid metabolism,,,,0
MAR01992,"11beta-hydroxyprogesterone,NADPH-hemoprotein reductase:oxygen oxidoreductase (21-hydroxylating)",11beta-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c] => corticosterone[c] + H2O[c] + NADP+[c],1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,,0
MAR01993,"progesterone,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)",H+[c] + NADPH[c] + O2[c] + progesterone[c] => 11beta-hydroxyprogesterone[c] + H2O[c] + NADP+[c],1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,,0
MAR01995,"steroid,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)",11-deoxycortisol[m] + H+[m] + NADPH[m] + O2[m] => cortisol[m] + H2O[m] + NADP+[m],1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Glucocorticoid biosynthesis,,,PMID:2592361;PMID:1741400;PMID:9536209,0
MAR01996,Cortisol:NADP+ 11-oxidoreductase,cortisol[c] + NADP+[c] => cortisone[c] + H+[c] + NADPH[c],1.1.1.146,Hsd11b1,,,,,,Glucocorticoid biosynthesis,,,PMID:1885595,0
MAR01999,,"cortisol[c] + H+[c] + 2 NADPH[c] + O2[c] => 11beta-hydroxyandrost-4-ene-3,17-dione[c] + acetate[c] + 2 H2O[c] + 2 NADP+[c]",1.14.15.4;1.14.99.9,Bco2 or Cyp11b1 or Cyp11b2 or Cyp17a1,,,,,,Glucocorticoid biosynthesis,,,PMID:10049998,0
MAR02000,,"cortisol[m] + H+[m] + 2 NADPH[m] + O2[m] => 11beta-hydroxyandrost-4-ene-3,17-dione[m] + acetate[m] + 2 H2O[m] + 2 NADP+[m]",1.14.15.4;1.14.99.-,Bco2 or Cyp11b1 or Cyp11b2 or Cyp17a1,,,,,,Glucocorticoid biosynthesis,,,PMID:10049998,0
MAR02002,"5alpha-pregnane-3,20-dione:NADP+ delta4-oxidoreductase","5alpha-pregnane-3,20-dione[c] + NADP+[c] <=> H+[c] + NADPH[c] + progesterone[c]",1.3.1.30,Srd5a1 or Srd5a2 or Srd5a3,,,,,,Steroid metabolism,,,,0
MAR02003,3alpha-hydroxy-5alpha-pregnan-20-one:NADP+ 3-oxidoreductase (A-specific),"allopregnanolone[c] + NADP+[c] <=> 5alpha-pregnane-3,20-dione[c] + H+[c] + NADPH[c]",1.1.1.213,Akr1c20 or Akr1c6,,,,,,Steroid metabolism,,,,0
MAR02004,,"5alpha-pregnane-3,20-dione[c] + H+[c] + NADH[c] <=> allopregnanolone[c] + NAD+[c]",1.1.1.50,Akr1c6,,,,,,Steroid metabolism,,,PMID:12416991,0
MAR02005,,allopregnanolone[c] + H+[c] + NADH[c] + O2[c] => 21-hydroxyallopregnanolone[c] + H2O[c] + NAD+[c],1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,PMID:12376740,0
MAR02007,,H+[c] + NADPH[c] + O2[c] + progesterone[c] => 11-deoxycorticosterone[c] + H2O[c] + NADP+[c],1.14.99.10,Cyp21a1,,,,,,Steroid metabolism,,,PMID:3487786;PMID:3038528,0
MAR02009,,11-deoxycorticosterone[m] + H+[m] + NADPH[m] + O2[m] => corticosterone[m] + H2O[m] + NADP+[m],1.14.15.4,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,PMID:2592361;PMID:1741400,0
MAR02010,,corticosterone[m] + H+[m] + NADPH[m] + O2[m] => 18-hydroxycorticosterone[m] + H2O[m] + NADP+[m],1.14.15.5,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,PMID:2592361;PMID:2256920,0
MAR02011,,18-hydroxycorticosterone[m] + H+[m] + NADPH[m] + O2[m] => aldosterone[m] + 2 H2O[m] + NADP+[m],1.14.15.5,Cyp11b1 or Cyp11b2,,,,,,Steroid metabolism,,,PMID:2592361;PMID:2256920,0
MAR02014,"5alpha-androstane-3,17-dione:NADP+ delta4-oxidoreductase","4-androstene-3,17-dione[c] + H+[c] + NADPH[c] <=> 5alpha-androstane-3,17-dione[c] + NADP+[c]",1.3.1.3;1.3.99.6,Akr1d1,,,,,,Androgen metabolism,,,,0
MAR02016,Androsterone:NAD+ oxidoreductase,"5alpha-androstane-3,17-dione[c] + H+[c] + NADH[c] => androsterone[c] + NAD+[c]",1.1.1.209;1.1.1.213;1.1.1.50,Akr1c20 or Akr1c6,,,,,,Androgen metabolism,,,,0
MAR02018,Androsterone:NADP+ oxidoreductase,"5alpha-androstane-3,17-dione[c] + H+[c] + NADPH[c] => androsterone[c] + NADP+[c]",1.1.1.209;1.1.1.213;1.1.1.50,Akr1c20 or Akr1c6,,,,,,Androgen metabolism,,,,0
MAR02020,,androsterone sulfate[c] + H2O[c] <=> androsterone[c] + H+[c] + sulfate[c],3.1.6.2,Sts,,,,,,Androgen metabolism,,,PMID:2969800,0
MAR02021,UDPglucose Pyrophosphohydrolase,H2O[e] + UDP-glucose[e] => glucose-1-phosphate[e] + 2 H+[e] + UMP[e],3.6.1.45,Enpp1 or Enpp3,,,,,,Starch and sucrose metabolism,,,PMID:11579996;PMID:11946484;PMID:12429023;PMID:12846830;PMID:1315502;PMID:2822037;PMID:2848456;PMID:3001038;PMID:4403504;PMID:7532398;PMID:7860751;PMID:8001561,0
MAR02022,,5-alpha-dihydrotestosterone[c] + NADH[c] <=> androstenediol[c] + H+[c] + NAD+[c],1.1.1.145,Hsd3b1 or Hsd3b2 or Hsd3b3 or Hsd3b4 or Hsd3b6 or Hsd3b8 or Hsd3b9,,,,,,Androgen metabolism,,,PMID:11134149;PMID:10487690,0
MAR02023,"L-Arginine, NADPH:Oxygen Oxidoreductase (Nitric-Oxide-Forming)",arginine[c] + 2 NADPH[c] + 2 O2[c] => citrulline[c] + 2 H2O[c] + 2 NADP+[c] + NO[c],1.14.13.39,Nos1 or Nos2 or Nos3,,,,,,Arginine and proline metabolism,,,PMID:11125020;PMID:7515853,0
MAR02025,,5-alpha-dihydrotestosterone[c] + H+[c] + sulfate[c] <=> 5alpha-dihydrotestosterone-sulfate[c] + H2O[c],3.1.6.2,Sts,,,,,,Androgen metabolism,,,PMID:11886493,0
MAR02028,Trans-Hexadec-2-Enoyl Coenzyme A Reductase,NADP+[m] + palmitoyl-CoA[m] <=> (2E)-hexadecenoyl-CoA[m] + H+[m] + NADPH[m],1.3.1.38,Mecr or Pecr,,,,,,Fatty acid oxidation,,,PMID:12654921,0
MAR02029,,2 H+[c] + O2[c] + testosterone[c] => 19-hydroxytestosterone[c] + H2O[c],1.14.14.1,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,,,,,,Estrogen metabolism,,,,0
MAR02030,,19-hydroxytestosterone[c] + 2 H+[c] + O2[c] => 19-oxo-testosterone[c] + 2 H2O[c],1.14.14.1,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,,,,,,Estrogen metabolism,,,,0
MAR02031,,19-oxo-testosterone[c] + NADPH[c] + O2[c] => estradiol-17beta[c] + formate[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,,,,,,Estrogen metabolism,,,,0
MAR02032,"19-hydroxyandrostenedione,NADPH---hemoprotein reductase:oxygen 19-oxidoreductase","4-androstene-3,17-dione[c] + 2 H+[c] + O2[c] => 19-hydroxyandrostenedione[c] + H2O[c]",1.14.14.1,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,,,,,,Estrogen metabolism,,,,0
