id,name,compartment
MAM01770m,eicosadienoylcarnitine,m
MAM01771c,eicosanoate,c
MAM01771e,eicosanoate,e
MAM01772c,eicosanoylcarnitine,c
MAM01772m,eicosanoylcarnitine,m
MAM01773c,eicosanoyl-CoA,c
MAM01773m,eicosanoyl-CoA,m
MAM01774c,eicosatrienoylcarnitine,c
MAM01774m,eicosatrienoylcarnitine,m
MAM01775c,eicosenoylcarnitine(11),c
MAM01775m,eicosenoylcarnitine(11),m
MAM01776c,eicosenoylcarnitine(7),c
MAM01776m,eicosenoylcarnitine(7),m
MAM01777c,eicosenoylcarnitine(9),c
MAM01777m,eicosenoylcarnitine(9),m
MAM01778c,elaidate,c
MAM01778e,elaidate,e
MAM01784c,EPA,c
MAM01784e,EPA,e
MAM01785c,erythrose-4-phosphate,c
MAM01786c,estradiol-17beta 3-glucuronide,c
MAM01786e,estradiol-17beta 3-glucuronide,e
MAM01787c,estradiol-17beta,c
MAM01787e,estradiol-17beta,e
MAM01788c,estriol,c
MAM01788e,estriol,e
MAM01789c,estrone 3-sulfate,c
MAM01789e,estrone 3-sulfate,e
MAM01790c,estrone,c
MAM01791c,"estrone-2,3-quinone",c
MAM01791m,"estrone-2,3-quinone",m
MAM01792c,"estrone-2,3-semiquinone",c
MAM01793c,"estrone-3,4-quinone",c
MAM01793m,"estrone-3,4-quinone",m
MAM01794c,"estrone-3,4-semiquinone",c
MAM01795c,estrone-glucuronide,c
MAM01795e,estrone-glucuronide,e
MAM01796c,ethanol,c
MAM01796e,ethanol,e
MAM01797c,ethanolamine,c
MAM01797e,ethanolamine,e
MAM01798c,ethanolamine-phosphate,c
MAM01799c,etiocholan-3alpha-ol-17-one 3-glucuronide,c
MAM01799e,etiocholan-3alpha-ol-17-one 3-glucuronide,e
MAM01800c,etiocholanolone,c
MAM01800e,etiocholanolone,e
MAM01802c,FAD,c
MAM01802m,FAD,m
MAM01802e,FAD,e
MAM01803c,FADH2,c
MAM01803m,FADH2,m
MAM01804c,FAICAR,c
MAM01805c,farnesylcysteine,c
MAM01806c,farnesyl-PP,c
MAM01807e,fatty acid-chylomicron pool,e
MAM01808c,fatty acid-LD-PC pool (liver tissue),c
MAM01809c,fatty acid-LD-PE pool (liver tissue),c
MAM01810c,fatty acid-LD-PI pool (liver tissue),c
MAM01811c,fatty acid-LD-PS pool (liver tissue),c
MAM01812c,fatty acid-LD-SM pool (liver tissue),c
MAM01813c,fatty acid-LD-TG1 pool (liver tissue),c
MAM01814c,fatty acid-LD-TG2 pool (liver tissue),c
MAM01815c,fatty acid-LD-TG3 pool (liver tissue),c
MAM01819e,fatty acid-uptake pool,e
MAM01820e,fatty acid-VLDL pool,e
MAM01821c,Fe2+,c
MAM01821m,Fe2+,m
MAM01821e,Fe2+,e
MAM01822c,Fe3+,c
MAM01822e,Fe3+,e
MAM01823c,ferricytochrome B5,c
MAM01824c,ferricytochrome C,c
MAM01824m,ferricytochrome C,m
MAM01825c,ferrocytochrome B5,c
MAM01826c,ferrocytochrome C,c
MAM01826m,ferrocytochrome C,m
MAM01827c,fibrinogen,c
MAM01827e,fibrinogen,e
MAM01828c,FMN,c
MAM01830c,folate,c
MAM01830m,folate,m
MAM01830e,folate,e
MAM01831c,formaldehyde,c
MAM01831m,formaldehyde,m
MAM01832c,formamidopyrimidine nucleoside triphosphate,c
MAM01833c,formate,c
MAM01833m,formate,m
MAM01833e,formate,e
MAM01834c,formyl-5-hydroxykynurenamine,c
MAM01835c,formylanthranilate,c
MAM01836c,formyl-CoA,c
MAM01837c,formylglutathione,c
MAM01838c,formyl-L-methionyl-peptide,c
MAM01839c,formyl-N-acetyl-5-methoxykynurenamine,c
MAM01840c,fructose,c
MAM01840e,fructose,e
MAM01841c,"fructose-1,6-bisphosphate",c
MAM01842c,fructose-1-phosphate,c
MAM01843c,"fructose-2,6-bisphosphate",c
MAM01844c,fructose-3-phosphate,c
MAM01845c,fructose-6-phosphate,c
MAM01846c,fructoseglycine,c
MAM01847c,fructoseglycine-ketone-3-phosphate,c
MAM01848c,fructoselysine-3-phosphate,c
MAM01850c,fucacgalfucgalacglcgalgluside heparan sulfate,c
MAM01850e,fucacgalfucgalacglcgalgluside heparan sulfate,e
MAM01851c,fucfuc132galacglcgal14acglcgalgluside heparan sulfate,c
MAM01851e,fucfuc132galacglcgal14acglcgalgluside heparan sulfate,e
MAM01852c,fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate,c
MAM01852e,fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate,e
MAM01853c,fucfucfucgalacglcgal14acglcgalgluside heparan sulfate,c
MAM01853e,fucfucfucgalacglcgal14acglcgalgluside heparan sulfate,e
MAM01859c,fucgalfucgalacglcgalgluside heparan sulfate,c
MAM01859e,fucgalfucgalacglcgalgluside heparan sulfate,e
MAM01861c,fucosyl-galactosylgloboside,c
MAM01861e,fucosyl-galactosylgloboside,e
MAM01862c,fumarate,c
MAM01862m,fumarate,m
MAM01863c,fumarylacetoacetate,c
MAM01864c,G(5)pppR-RNA,c
MAM01865c,G00005,c
MAM01866c,G00006,c
MAM01870e,G00022,e
MAM01872e,G00032,e
MAM01873c,G00038,c
MAM01874c,G00040,c
MAM01874e,G00040,e
MAM01876c,G00057,c
MAM01877c,G00072,c
MAM01878c,G00073,c
MAM01879c,G00074,c
MAM01880c,G00077,c
MAM01881c,G00079,c
MAM01881e,G00079,e
MAM01882c,G00081,c
MAM01883c,G00082,c
MAM01883e,G00082,e
MAM01884c,G00083,c
MAM01884e,G00083,e
MAM01885c,G00084,c
MAM01886c,G00085,c
MAM01887c,G00086,c
MAM01887e,G00086,e
MAM01895c,G10526,c
MAM01904c,GA1,c
MAM01905c,GA2,c
MAM01909c,galactitol,c
MAM01910c,galactose,c
MAM01910e,galactose,e
MAM01911c,galactose-1-phosphate,c
MAM01912c,galactosylgloboside,c
MAM01913e,galactosylglycerol,e
MAM01914c,galfuc12gal14acglcgalgluside heparan sulfate,c
MAM01914e,galfuc12gal14acglcgalgluside heparan sulfate,e
MAM01915c,galfucgalacglcgal14acglcgalgluside heparan sulfate,c
MAM01915e,galfucgalacglcgal14acglcgalgluside heparan sulfate,e
MAM01916c,galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate,c
MAM01916e,galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate,e
MAM01917c,galgalgalthcrm heparan sulfate,c
MAM01917e,galgalgalthcrm heparan sulfate,e
MAM01919c,gal-glcnac-gal-globoside,c
MAM01919e,gal-glcnac-gal-globoside,e
MAM01922c,gamma-butyrobetaine,c
MAM01923c,gamma-carboxyethyl-hydroxychroman,c
MAM01923m,gamma-carboxyethyl-hydroxychroman,m
MAM01924c,gamma-CEHC-glucuronide,c
MAM01925e,gamma-glutamyl-3-aminopropiononitrile,e
MAM01926e,gamma-glutamyl-beta-cyanoalanine,e
MAM01927c,gamma-glutamyl-cysteine,c
MAM01928c,gamma-glutamylglutathione,c
MAM01929c,gamma-hydroxy-3-pyridinebutanoate,c
MAM01930c,gamma-L-glutamyl-L-alanine,c
MAM01931c,gamma-L-glutamyl-L-alpha-aminobutyrate,c
MAM01932c,gamma-linolenate,c
MAM01932e,gamma-linolenate,e
MAM01933c,gamma-linolenoylcarnitine,c
MAM01933m,gamma-linolenoylcarnitine,m
MAM01934c,gamma-linolenoyl-CoA,c
MAM01934m,gamma-linolenoyl-CoA,m
MAM01935c,gamma-tocopherol,c
MAM01935e,gamma-tocopherol,e
MAM01936c,gamma-tocopheroxyl-radical,c
MAM01937c,gamma-tocopheryl-quinone,c
MAM01938c,gamma-tocotrienol,c
MAM01938e,gamma-tocotrienol,e
MAM01939c,D-glyceraldehyde 3-phosphate,c
MAM01940c,GAR,c
MAM01941c,GD1a,c
MAM01943c,GD1b,c
MAM01944c,GD1beta,c
MAM01944e,GD1beta,e
MAM01945c,GD1c,c
MAM01945e,GD1c,e
MAM01946c,GD2,c
MAM01947c,GD3,c
MAM01948c,GDP,c
MAM01948m,GDP,m
MAM01948e,GDP,e
MAM01949c,GDP-4-dehydro-6-deoxy-D-mannose,c
MAM01950c,GDP-L-fucose,c
MAM01951c,GDP-mannose,c
MAM01952c,gentisate aldehyde,c
MAM01953c,geranyl-PP,c
MAM01955c,"glcnac-alpha-1,4-core 2",c
MAM01955e,"glcnac-alpha-1,4-core 2",e
MAM01957c,globin,c
MAM01958c,globo-H,c
MAM01959c,globoside,c
MAM01959e,globoside,e
MAM01960c,globotriaosylceramide,c
MAM01961c,"glucono-1,5-lactone-6-phosphate",c
MAM01962c,glucosamine,c
MAM01962e,glucosamine,e
MAM01963c,glucosamine-6-phosphate,c
MAM01964c,glucosaminyl-acylphosphatidylinositol,c
MAM01965c,glucose,c
MAM01965e,glucose,e
MAM01966c,"glucose-1,6-bisphosphate",c
MAM01966e,"glucose-1,6-bisphosphate",e
MAM01967c,glucose-1-phosphate,c
MAM01968c,glucose-6-phosphate,c
MAM01972c,glucosylceramide pool,c
MAM01972e,glucosylceramide pool,e
MAM01973c,glucuronate,c
MAM01974c,glutamate,c
MAM01974m,glutamate,m
MAM01974e,glutamate,e
MAM01975c,glutamine,c
MAM01975m,glutamine,m
MAM01975e,glutamine,e
MAM01976m,glutamyl-5-phosphate,m
MAM01977m,glutaryl-CoA,m
MAM01978c,glutathione episulfonium ion,c
MAM01979c,glutathionyl-3-hydroxykynurenine glucoside,c
MAM01980c,glutathionyl-leukotriene C4,c
MAM01980e,glutathionyl-leukotriene C4,e
MAM01981c,glyceraldehyde,c
MAM01981m,glyceraldehyde,m
MAM01982c,glycerate,c
MAM01982m,glycerate,m
MAM01982e,glycerate,e
MAM01983c,glycerol,c
MAM01983m,glycerol,m
MAM01983e,glycerol,e
MAM01984e,glycerone,e
MAM01985c,glycinamide,c
MAM01986c,glycine,c
MAM01986m,glycine,m
MAM01986e,glycine,e
MAM01987c,glycochenodeoxycholate,c
MAM01987e,glycochenodeoxycholate,e
MAM01988c,glycocholate,c
MAM01988e,glycocholate,e
MAM01989c,glycodeoxycholate,c
MAM01989e,glycodeoxycholate,e
MAM01990c,glycogenin G11,c
MAM01991c,glycogenin G4G4,c
MAM01992c,glycogenin G4G7,c
MAM01993c,glycogenin G7,c
MAM01994c,glycogenin G7G1,c
MAM01995c,glycogenin G8,c
MAM01996c,glycogenin,c
MAM01997c,glycolaldehyde,c
MAM01997m,glycolaldehyde,m
MAM01998c,glycolate,c
MAM01998m,glycolate,m
MAM01999c,glycolipid,c
MAM01999e,glycolipid,e
MAM02000c,glycolithocholate,c
MAM02000e,glycolithocholate,e
MAM02001c,glycophosphatidylinositol-(GPI)-anchored-protein-precursor,c
MAM02001e,glycophosphatidylinositol-(GPI)-anchored-protein-precursor,e
MAM02002c,glycoprotein-N-acetyl-D-glucosaminyl-phospho-D-mannose,c
MAM02003c,glycoprotein-phospho-D-mannose,c
MAM02004c,glycoursodeoxycholate,c
MAM02004e,glycoursodeoxycholate,e
MAM02005c,glycylpeptide,c
MAM02006c,glycyl-tRNA(gly),c
MAM02007c,glyoxalate,c
MAM02007m,glyoxalate,m
MAM02008c,GM1,c
MAM02010c,GM1b,c
MAM02011c,GM2,c
MAM02012c,GM2A,c
MAM02015c,GM3,c
MAM02016c,GMP,c
MAM02016m,GMP,m
MAM02016e,GMP,e
MAM02017c,GO3P,c
MAM02018c,GP1c,c
MAM02018e,GP1c,e
MAM02019c,GP1calpha,c
MAM02019e,GP1calpha,e
MAM02022c,gpi_sig,c
MAM02022e,gpi_sig,e
MAM02023c,GQ1b,c
MAM02023e,GQ1b,e
MAM02024c,GQ1balpha,c
MAM02024e,GQ1balpha,e
MAM02025c,GQ1c,c
MAM02026c,GSH,c
MAM02026m,GSH,m
MAM02026e,GSH,e
MAM02027c,GSSG,c
MAM02027m,GSSG,m
MAM02027e,GSSG,e
MAM02028c,GT1a,c
MAM02028e,GT1a,e
MAM02029c,GT1aalpha,c
MAM02030c,GT1b,c
MAM02031c,GT1c,c
MAM02032c,GT2,c
MAM02033c,GT3,c
MAM02034c,GTP,c
MAM02034m,GTP,m
MAM02034e,GTP,e
MAM02035c,guanidine,c
MAM02035e,guanidine,e
MAM02036c,guanidinoacetate,c
MAM02037c,guanine,c
MAM02037e,guanine,e
MAM02038c,guanosine,c
MAM02038m,guanosine,m
MAM02038e,guanosine,e
MAM02039c,H+,c
MAM02039m,H+,m
MAM02039e,H+,e
MAM02040c,H2O,c
MAM02040m,H2O,m
MAM02040e,H2O,e
MAM02041c,H2O2,c
MAM02041m,H2O2,m
MAM02041e,H2O2,e
MAM02042c,H2S,c
MAM02042e,H2S,e
MAM02043c,H2S2O3,c
MAM02044c,haptoglobin,c
MAM02044e,haptoglobin,e
MAM02046c,HCO3-,c
MAM02046m,HCO3-,m
MAM02046e,HCO3-,e
MAM02047e,HDL remnant,e
MAM02048e,HDL,e
MAM02049c,heme,c
MAM02049m,heme,m
MAM02049e,heme,e
MAM02050c,hemoglobin,c
MAM02050e,hemoglobin,e
MAM02051c,heneicosanoylcarnitine,c
MAM02051m,heneicosanoylcarnitine,m
MAM02052c,heneicosanoyl-CoA,c
MAM02052m,heneicosanoyl-CoA,m
MAM02053c,heneicosanoic acid,c
MAM02053e,heneicosanoic acid,e
MAM02054e,heparan sulfate proteoglycan,e
MAM02096c,hepoxilin A3,c
MAM02096e,hepoxilin A3,e
MAM02097c,hepoxilin A3-c,c
MAM02098c,hepoxilin B3,c
MAM02099c,heptadecanoyl-[ACP],c
MAM02100c,heptadecanoylcarnitine,c
MAM02100m,heptadecanoylcarnitine,m
MAM02101c,heptadecanoyl-CoA,c
MAM02101m,heptadecanoyl-CoA,m
MAM02102c,heptadecenoylcarnitine(7),c
MAM02102m,heptadecenoylcarnitine(7),m
MAM02103c,heptadecenoylcarnitine(8),c
MAM02103m,heptadecenoylcarnitine(8),m
MAM02104c,heptaglutamyl-folate(DHF),c
MAM02104m,heptaglutamyl-folate(DHF),m
MAM02104e,heptaglutamyl-folate(DHF),e
MAM02105c,heptaglutamyl-folate(THF),c
MAM02105m,heptaglutamyl-folate(THF),m
MAM02105e,heptaglutamyl-folate(THF),e
MAM02106c,heptanoyl-[ACP],c
MAM02107c,heptanoyl-CoA,c
MAM02107m,heptanoyl-CoA,m
MAM02108c,heptylic acid,c
MAM02108e,heptylic acid,e
MAM02109c,hexacosanoylcarnitine,c
MAM02110c,hexacosanoyl-CoA,c
MAM02111c,hexacosenoylcarnitine,c
MAM02112c,hexacosenoyl-CoA,c
MAM02113c,hexadecanal,c
MAM02115c,hexadecanoyl-[ACP],c
MAM02116c,hexadecenal,c
MAM02117c,hexadecenoylcarnitine(9),c
MAM02117m,hexadecenoylcarnitine(9),m
MAM02118c,hexaglutamyl-folate(DHF),c
MAM02118m,hexaglutamyl-folate(DHF),m
MAM02118e,hexaglutamyl-folate(DHF),e
MAM02119c,hexaglutamyl-folate(THF),c
MAM02119m,hexaglutamyl-folate(THF),m
MAM02119e,hexaglutamyl-folate(THF),e
MAM02120c,hexanoic acid,c
MAM02120e,hexanoic acid,e
MAM02120m,hexanoic acid,m
MAM02121c,hexanoyl-[ACP],c
MAM02122c,hexanoyl-CoA,c
MAM02122m,hexanoyl-CoA,m
MAM02123c,hippurate,c
MAM02124c,histamine,c
MAM02124e,histamine,e
MAM02125c,histidine,c
MAM02125m,histidine,m
MAM02125e,histidine,e
MAM02126c,histidyl-prolinamide,c
MAM02127c,histone-L-lysine,c
MAM02128c,histone-N6-acetyl-L-lysine,c
MAM02130c,HMA,c
MAM02131c,HMG-CoA,c
MAM02131m,HMG-CoA,m
MAM02132c,homocarnosine,c
MAM02133c,homocysteine,c
MAM02134c,homocysteine-thiolactone,c
MAM02135c,homogentisate,c
MAM02136c,homoserine,c
MAM02136e,homoserine,e
MAM02137c,homovanillate,c
MAM02137e,homovanillate,e
MAM02138c,hordenine,c
MAM02139e,"hyaluronan biosynthesis, precursor 1",e
MAM02141e,hyaluronate,e
MAM02142m,hydracrylate,m
MAM02143c,hydrobromic acid,c
MAM02144c,hydrochloride,c
MAM02145c,hydrogen-cyanide,c
MAM02145m,hydrogen-cyanide,m
MAM02145e,hydrogen-cyanide,e
MAM02146c,hydroiodic acid,c
MAM02147c,hydroxide,c
MAM02147m,hydroxide,m
MAM02147e,hydroxide,e
MAM02148c,hydroxyacetone,c
MAM02149c,hydroxyl radical,c
MAM02150c,hydroxylated-ebastine,c
MAM02150e,hydroxylated-ebastine,e
MAM02151c,hydroxymethylbilane,c
MAM02152c,hydroxymethylglutathione,c
MAM02153c,hydroxy-nifedipine,c
MAM02153e,hydroxy-nifedipine,e
MAM02154c,hydroxypyruvate,c
MAM02154m,hydroxypyruvate,m
MAM02155c,hyodeoxycholate,c
MAM02155e,hyodeoxycholate,e
MAM02156c,hypochlorite,c
MAM02157c,hypotaurine,c
MAM02158c,hypothiocyanite,c
MAM02159c,hypoxanthine,c
MAM02159e,hypoxanthine,e
MAM02161c,IDP,c
MAM02161m,IDP,m
MAM02161e,IDP,e
MAM02162c,"III3,IV2Fuc-nLc4Cer",c
MAM02163c,III3Fuc-nLc4Cer,c
MAM02164c,III3Fuc-nLc6Cer,c
MAM02164e,III3Fuc-nLc6Cer,e
MAM02165c,imidazole-4-acetaldehyde,c
MAM02165m,imidazole-4-acetaldehyde,m
MAM02166c,imidazole-4-acetate,c
MAM02166m,imidazole-4-acetate,m
MAM02167c,IMP,c
MAM02167m,IMP,m
MAM02167e,IMP,e
MAM02168c,indole-3-acetaldehyde,c
MAM02168m,indole-3-acetaldehyde,m
MAM02169c,indoleacetate,c
MAM02169m,indoleacetate,m
MAM02170c,inosine,c
MAM02170m,inosine,m
MAM02170e,inosine,e
MAM02171c,inositol,c
MAM02171e,inositol,e
MAM02172c,"inositol-1,3-bisphosphate",c
MAM02173c,inositol-1-phosphate,c
MAM02174c,iodide,c
MAM02174e,iodide,e
MAM02175c,iodine,c
MAM02176c,iso-A2E(11-cis),c
MAM02177c,iso-A2E(13-cis),c
MAM02178c,"iso-A2E(9,13-di-cis)",c
MAM02179c,iso-A2E(9-cis),c
MAM02180m,isobutyryl-CoA,m
MAM02181m,isobutyrylglycine,m
MAM02182c,isocaproic-aldehyde,c
MAM02182m,isocaproic-aldehyde,m
MAM02182e,isocaproic-aldehyde,e
MAM02183c,isocitrate,c
MAM02183m,isocitrate,m
MAM02184c,isoleucine,c
MAM02184m,isoleucine,m
MAM02184e,isoleucine,e
MAM02185e,isomaltose,e
MAM02186c,iso-nLc8Cer,c
MAM02187c,isopentenyl-pPP,c
MAM02188c,isoputreanine,c
MAM02189m,isovaleryl-CoA,m
MAM02190m,isovalerylglycine,m
MAM02191c,itaconate,c
MAM02191m,itaconate,m
MAM02191e,itaconate,e
MAM02192m,itaconyl-CoA,m
MAM02193c,ITP,c
MAM02193m,ITP,m
MAM02193e,ITP,e
MAM02195c,IV2Fuc-Lc4Cer,c
MAM02196c,IV2Fuc-nLc4Cer,c
MAM02197c,IV3GalNAca-Gb4Cer,c
MAM02198c,"IV3Neu5Ac,III4Fuc-Lc4Cer",c
MAM02198e,"IV3Neu5Ac,III4Fuc-Lc4Cer",e
MAM02199c,"IV3NeuAc,III3Fuc-nLc4Cer",c
MAM02199e,"IV3NeuAc,III3Fuc-nLc4Cer",e
MAM02200c,K+,c
MAM02200e,K+,e
MAM02237e,"keratan sulfate I, degradation product 1",e
MAM02278e,keratan sulfate I,e
MAM02288e,keratan sulfate II (core 2-linked),e
MAM02303e,keratan sulfate II (core 4-linked),e
MAM02314e,kinetensin 1-3,e
MAM02315c,kinetensin 1-7,c
MAM02316c,kinetensin 1-8,c
MAM02317e,kinetensin 4-8,e
MAM02318c,kinetensin,c
MAM02318e,kinetensin,e
MAM02319c,kynurenine,c
MAM02320c,L-1-pyrroline-3-hydroxy-5-carboxylate,c
MAM02320m,L-1-pyrroline-3-hydroxy-5-carboxylate,m
MAM02321m,L-2-amino-3-oxobutanoic acid,m
MAM02322c,L-2-aminoadipate,c
MAM02322m,L-2-aminoadipate,m
MAM02325c,L-3-amino-isobutanoate,c
MAM02325m,L-3-amino-isobutanoate,m
MAM02325e,L-3-amino-isobutanoate,e
MAM02326e,L-3-cyanoalanine,e
MAM02327m,L-4-hydroxyglutamate semialdehyde,m
MAM02328c,LacCer pool,c
MAM02328e,LacCer pool,e
MAM02329c,lactaldehyde,c
MAM02329m,lactaldehyde,m
MAM02331c,lacto-N-fucopentaosyl-III-ceramide,c
MAM02331e,lacto-N-fucopentaosyl-III-ceramide,e
MAM02332c,lactose,c
MAM02332e,lactose,e
MAM02333e,lactose-6-phosphate,e
MAM02334c,lactosylceramide sulfate,c
MAM02335c,L-alanyl-tRNA(ala),c
MAM02336c,lanosterol,c
MAM02337c,L-arabinose,c
MAM02337e,L-arabinose,e
MAM02338c,L-arabitol,c
MAM02338e,L-arabitol,e
MAM02339c,L-arginyl-protein,c
MAM02340c,L-arginyl-tRNA(arg),c
MAM02341c,L-asparaginyl-tRNA(asn),c
MAM02342c,L-aspartyl-tRNA(asp),c
MAM02343c,lathosterol,c
MAM02344c,lauric acid,c
MAM02344e,lauric acid,e
MAM02345c,lauroyl-CoA,c
MAM02345m,lauroyl-CoA,m
MAM02346c,lc3Cer,c
MAM02347c,lc4Cer,c
MAM02348c,L-carnitine,c
MAM02348m,L-carnitine,m
MAM02348e,L-carnitine,e
MAM02349c,L-cystathionine,c
MAM02349m,L-cystathionine,m
MAM02350c,L-cysteate,c
MAM02350m,L-cysteate,m
MAM02351c,L-cysteinyl-tRNA(cys),c
MAM02352e,LDL remnant,e
MAM02353e,LDL,e
MAM02354c,L-dopa,c
MAM02354e,L-dopa,e
MAM02355c,L-dopachrome,c
MAM02356c,L-dopaquinone,c
MAM02357c,lepidimoide,c
MAM02357e,lepidimoide,e
MAM02358m,L-erythro-4-hydroxyglutamate,m
MAM02359c,L-erythrulose,c
MAM02360c,leucine,c
MAM02360m,leucine,m
MAM02360e,leucine,e
MAM02361c,leukoaminochrome,c
MAM02362c,leukotriene A4,c
MAM02362e,leukotriene A4,e
MAM02363c,leukotriene A5,c
MAM02364c,leukotriene B4,c
MAM02364m,leukotriene B4,m
MAM02364e,leukotriene B4,e
MAM02365c,leukotriene B5,c
MAM02366c,leukotriene C4,c
MAM02366e,leukotriene C4,e
MAM02367c,leukotriene C5,c
MAM02368c,leukotriene D5,c
MAM02369c,leukotriene E4,c
MAM02369e,leukotriene E4,e
MAM02370c,leukotriene F4,c
MAM02370e,leukotriene F4,e
MAM02371c,L-formylkynurenine,c
MAM02372c,L-fucose-1-phosphate,c
MAM02373c,L-fuculose,c
MAM02374c,L-glutamate 5-semialdehyde,c
MAM02374m,L-glutamate 5-semialdehyde,m
MAM02375c,L-glutaminyl-peptide,c
MAM02376c,L-glutaminyl-tRNA(gln),c
MAM02377c,L-glutamyl-tRNA(glu),c
MAM02378c,L-gulonate,c
MAM02379c,"L-gulono-1,4-lactone",c
MAM02380c,L-histidyl-tRNA(his),c
MAM02381c,L-hydroxylysine,c
MAM02382c,Li+,c
MAM02382e,Li+,e
MAM02383c,L-iditol,c
MAM02384c,L-iduronic acid,c
MAM02384e,L-iduronic acid,e
MAM02385c,lignocerate,c
MAM02385e,lignocerate,e
MAM02386c,limonene,c
MAM02386e,limonene,e
MAM02387c,linoleate,c
MAM02387e,linoleate,e
MAM02388c,linoleic-carnitine,c
MAM02388m,linoleic-carnitine,m
MAM02389c,linolenate,c
MAM02389e,linolenate,e
MAM02390c,linolenoyl-CoA,c
MAM02390m,linolenoyl-CoA,m
MAM02391c,linoleoyl-CoA,c
MAM02391m,linoleoyl-CoA,m
MAM02392c,lipid droplet,c
MAM02393m,lipoamide,m
MAM02394c,lipoic acid,c
MAM02394e,lipoic acid,e
MAM02395c,lipoxin A4,c
MAM02396c,lipoxin B4,c
MAM02399c,lipoyllysine,c
MAM02401c,L-isoleucyl-tRNA(ile),c
MAM02402c,lithocholate,c
MAM02402e,lithocholate,e
MAM02403c,L-lactate,c
MAM02403m,L-lactate,m
MAM02403e,L-lactate,e
MAM02404c,L-leucyl-tRNA(leu),c
MAM02405c,L-lysyl-tRNA(lys),c
MAM02406c,L-lyxonate,c
MAM02407c,L-metanephrine,c
MAM02407e,L-metanephrine,e
MAM02408c,L-methionyl-tRNA(met),c
MAM02409c,L-octanoylcarnitine,c
MAM02409m,L-octanoylcarnitine,m
MAM02410c,L-oleoylcarnitine,c
MAM02410m,L-oleoylcarnitine,m
MAM02411c,L-palmitoylcarnitine,c
MAM02411m,L-palmitoylcarnitine,m
MAM02412c,L-phenylalanyl-tRNA(phe),c
MAM02414c,LPL,c
MAM02414e,LPL,e
MAM02415c,L-prolyl-tRNA(pro),c
MAM02416c,L-seryl-tRNA(ser),c
MAM02417c,L-sorbose,c
MAM02418c,LTD4,c
MAM02418e,LTD4,e
MAM02419c,L-threonyl-tRNA(thr),c
MAM02420c,L-tryptophanyl-tRNA(trp),c
MAM02421c,L-tyrosyl-tRNA(tyr),c
MAM02422c,lumisterol 3,c
MAM02423c,L-valyl-tRNA(val),c
MAM02424c,L-xylonate,c
MAM02425c,L-xylulose,c
MAM02426c,lysine,c
MAM02426m,lysine,m
MAM02426e,lysine,e
MAM02427c,lysosomal-enzyme-D-mannose,c
MAM02428c,lysosomal-enzyme-N-acetyl-D-glucosaminyl-phospho-D-mannose,c
MAM02429c,lysyl-proline,c
MAM02434c,m3gacpail_prot heparan sulfate,c
MAM02434e,m3gacpail_prot heparan sulfate,e
MAM02435c,m7G(5')pppAm,c
MAM02436c,"m7G(5')pppm6Am (mRNA containing an N6,2'-O-dimethyladenosine cap)",c
MAM02437c,m7G(5')pppRm-RNA (mRNA containing a 2'-O-methylpurine cap),c
MAM02438c,m7G(5')pppR-RNA,c
MAM02439c,malate,c
MAM02439m,malate,m
MAM02440c,malonate,c
MAM02440m,malonate,m
MAM02440e,malonate,e
MAM02441c,malonic-dialdehyde,c
MAM02442c,malonyl-[ACP],c
MAM02443e,malonyl-carnitine,e
MAM02443c,malonyl-carnitine,c
MAM02443m,malonyl-carnitine,m
MAM02444c,malonyl-CoA,c
MAM02444m,malonyl-CoA,m
MAM02445c,maltodecaose,c
MAM02445e,maltodecaose,e
MAM02446c,maltoheptaose,c
MAM02446e,maltoheptaose,e
MAM02447c,maltohexaose,c
MAM02447e,maltohexaose,e
MAM02448c,maltononaose,c
MAM02448e,maltononaose,e
MAM02449c,maltopentaose,c
MAM02449e,maltopentaose,e
MAM02450c,maltose,c
MAM02450e,maltose,e
MAM02451c,maltotetraose,c
MAM02451e,maltotetraose,e
MAM02452c,maltotriose,c
MAM02452e,maltotriose,e
MAM02453c,mannose,c
MAM02453e,mannose,e
MAM02454c,mannose-1-phosphate,c
MAM02455c,mannose-6-phosphate,c
MAM02456c,margaric acid,c
MAM02456e,margaric acid,e
MAM02457c,mead acid,c
MAM02457e,mead acid,e
MAM02458c,eumelanin,c
MAM02458e,eumelanin,e
MAM02459c,melatonin radical,c
MAM02460c,melatonin,c
MAM02462c,mem2emgacpail_prot heparan sulfate,c
MAM02462e,mem2emgacpail_prot heparan sulfate,e
MAM02464c,mercaptopyruvate,c
MAM02464m,mercaptopyruvate,m
MAM02465m,mesaconate,m
MAM02466m,mesaconyl-CoA,m
MAM02467c,metformin,c
MAM02467e,metformin,e
MAM02468m,methacrylyl-CoA,m
MAM02469c,methaneselenol,c
MAM02470c,methanol,c
MAM02470e,methanol,e
MAM02471c,methionine,c
MAM02471m,methionine,m
MAM02471e,methionine,e
MAM02472c,methionyl-peptide,c
MAM02473c,methylamine,c
MAM02474c,methylarsonate,c
MAM02475c,methylglyoxal,c
MAM02475e,methylglyoxal,e
MAM02476c,methylimidazole-acetaldehyde,c
