ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR00729,Fatty-Acyl-Acp Hydrolase,H2O[c] + Octadecynoyl-ACP (N-C18:2ACP)[c] <=> [ACP][c] + H+[c] + Octadecadienoate (N-C18:2)[c],3.1.2.14,Olah,,,,,,Fatty acid oxidation,,,PMID:9159116,0
MAR00730,,ceramide pool[c] <=> ceramide pool[r],,Cert1 or Csnk1g2 or Ppm1l or Prkd1 or Vapb,,,,,,Transport reactions,,,PMID:10856719,0
MAR00731,,ceramide pool[c] => ceramide pool[g],,Cert1,,,,,,Transport reactions,,,,0
MAR00732,,CoA[c] <=> CoA[g],,,,,,,,Transport reactions,,,,0
MAR00733,acyl-CoA:sphingosine N-acyltransferase,ceramide pool[g] + CoA[g] + H+[g] => sphingosine[g] + acyl-CoA pool[g],3.5.1.23,Acer1 or Acer2 or Asah1 or Asah2,,,,,,Sphingolipid metabolism,,,PMID:16940153,0
MAR00734,,PC-LD pool[c] <=> PC-LD pool[g],,,,,,,,Transport reactions,,,,0
MAR00735,ceramide:phosphatidylcholine cholinephosphotransferase,"ceramide pool[g] + PC-LD pool[g] => 1,2-diacylglycerol-LD-PC pool[g] + SM pool[g]",2.7.8.27,Sgms1 or Sgms2,,,,,,Sphingolipid metabolism,,,PMID:17449912;PMID:14976195;PMID:14685263;PMID:4339164;PMID:4817756,0
MAR00736,ceramide:phosphatidylcholine cholinephosphotransferase,"ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-PC pool[c] + SM pool[c]",2.7.8.27,Sgms1 or Sgms2,,,,,,Sphingolipid metabolism,,,PMID:17449912;PMID:14685263;PMID:19233134;PMID:4339164;PMID:4817756;PMID:17982138,0
MAR00737,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + elaidate[c] => (2E)-octadecenoyl-CoA[c] + AMP[c] + PPi[c],6.2.1.3,Acsl1,,,,,,Fatty acid oxidation,,,PMID:15292367,0
MAR00738,Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating),H+[c] + palmitoyl-CoA[c] + serine[c] => 3-dehydrosphinganine[c] + CO2[c] + CoA[c],2.3.1.50,Sptlc1 and Sptlc2 and Sptlc3,,,,,,Sphingolipid metabolism,,,PMID:17023427;PMID:9363775;PMID:17331073;PMID:11242114;PMID:10722674;PMID:12704216;PMID:1317856,0
MAR00739,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + pristanic acid[c] => AMP[c] + PPi[c] + Pristanoyl Coenzyme A[c],6.2.1.3,Slc27a2,,,,,,Fatty acid oxidation,,,PMID:11591435,0
MAR00741,Sphinganine:NADP+ 3-oxidoreductase,3-dehydrosphinganine[c] + H+[c] + NADPH[c] => NADP+[c] + sphinganine[c],1.1.1.102,Kdsr,,,,,,Sphingolipid metabolism,,,PMID:15328338;PMID:1317856,0
MAR00742,"Fatty-Acid- Coenzyme A Ligase (Butanoate), Mitochondrial",ATP[m] + butyrate[m] + CoA[m] => AMP[m] + butyryl-CoA[m] + PPi[m],6.2.1.2,Acsm1,,,,,,Fatty acid oxidation,,,PMID:11470804;PMID:3297476,0
MAR00743,Fatty-Acyl Coenzyme A Elongation (N-C18:3CoA),gamma-linolenoyl-CoA[c] + 5 H+[c] + malonyl-CoA[c] + 4 NADPH[c] + O2[c] => CO2[c] + CoA[c] + dihomo-gamma-linolenoyl-CoA[c] + 3 H2O[c] + 4 NADP+[c],2.3.1.86,Elovl2 or Elovl4 or Elovl5 or Elovl6,,,,,,Fatty acid biosynthesis,,,PMID:11138005;PMID:15189125,0
MAR00744,ATP:sphinganine 1-phosphotransferase,ATP[c] + sphinganine[c] => ADP[c] + H+[c] + sphinganine-1-phosphate[c],2.7.1.91,Dbp or Sphk1 or Sphk2,,,,,,Sphingolipid metabolism,,,PMID:10947957;PMID:10751414;PMID:10802064;PMID:11410609;PMID:2061324,0
MAR00745,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + 5 H+[c] + malonyl-CoA[c] + 4 NADPH[c] + O2[c] => (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + CO2[c] + CoA[c] + 3 H2O[c] + 4 NADP+[c]",2.3.1.86,Elovl2 or Elovl4 or Elovl5 or Elovl6,,,,,,Fatty acid biosynthesis,,,PMID:11138005;PMID:15189125,0
MAR00746,3-sn-phosphatidate phosphohydrolase,H2O[c] + sphinganine-1-phosphate[c] => Pi[c] + sphinganine[c],3.1.3.4,Lpin1 or Lpin2 or Lpin3 or Plpp1 or Plpp2 or Plpp3,,,,,,Sphingolipid metabolism,,,PMID:12411432;PMID:12815058;PMID:7575445,0
MAR00747,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),"arachidonyl-CoA[c] + 5 H+[c] + malonyl-CoA[c] + 4 NADPH[c] + O2[c] => (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c] + CO2[c] + CoA[c] + 3 H2O[c] + 4 NADP+[c]",2.3.1.86,Elovl2 or Elovl4 or Elovl5 or Elovl6,,,,,,Fatty acid biosynthesis,,,PMID:11138005;PMID:15189125,0
MAR00748,Sphinganine-1-phosphate pamlmitaldehyde-lyase,ethanolamine-phosphate[c] + hexadecanal[c] => sphinganine-1-phosphate[c],4.1.2.27,Sgpl1,,,,,,Sphingolipid metabolism,,,PMID:8558101;PMID:11018465;PMID:2061324;PMID:5432798,0
MAR00749,Fatty-Acyl Coenzyme A Elongation (N-C20:5CoA),"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 5 H+[c] + malonyl-CoA[c] + 4 NADPH[c] + O2[c] => (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + CO2[c] + CoA[c] + 3 H2O[c] + 4 NADP+[c]",2.3.1.86,Elovl2 or Elovl4 or Elovl5 or Elovl6,,,,,,Fatty acid biosynthesis,,,PMID:11138005;PMID:15189125,0
MAR00750,,sphinganine[c] + acyl-CoA pool[c] => CoA[c] + dihydroceramide pool[c] + H+[c],2.3.1.24,Cers1 or Cers2 or Cers3 or Cers4 or Cers5 or Cers6,,,,,,Sphingolipid metabolism,,,PMID:16793762;PMID:16100120;PMID:18165233;PMID:1317856;PMID:9655376,0
MAR00751,Beta Oxidation of Long Chain Fatty Acid,"CoA[m] + H2O[m] + NAD+[m] + 4,8-Dimethylnonanoyl Coenzyme A[m] => acetyl-CoA[m] + 3 H+[m] + NADH[m] + 2,6-Dimethylheptanoyl Coenzyme A[m]",1.3.99.3,Acadm,,,,,,Fatty acid oxidation,,,PMID:9819701,0
MAR00752,Beta Oxidation of Long Chain Fatty Acid,6 CoA[m] + 6 FAD[m] + 6 H2O[m] + myristoyl-CoA[m] + 6 NAD+[m] => 7 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m],1.3.99.3,Acadm or Acads,,,,,,Fatty acid oxidation,,,PMID:2565344,0
MAR00753,N-acylsphingosine amidohydrolase,dihydroceramide pool[c] + H2O[c] <=> sphinganine[c] + fatty acid pool[c],3.5.1.23,Acer1 or Acer2 or Acer3 or Asah1 or Asah2,,,,,,Sphingolipid metabolism,,,PMID:12133002;PMID:4475632;PMID:5810070,0
MAR00754,,dihydroceramide pool[c] + H+[c] + NADPH[c] + O2[c] => ceramide pool[c] + 2 H2O[c] + NADP+[c],1.14.-.-,Degs1 or Degs2,,,,,,Sphingolipid metabolism,,,PMID:11937514;PMID:9188692;PMID:16137923;PMID:9312549;PMID:9677340;PMID:8449895;PMID:10880336;PMID:10722759;PMID:11937514;PMID:8449895;PMID:11937514;PMID:10722759;PMID:11937514;PMID:8449895;PMID:10880336;PMID:10722759;PMID:10880336,0
MAR00755,Beta Oxidation of Long Chain Fatty Acid (Odd Chain),6 CoA[m] + 6 FAD[m] + 6 H2O[m] + 6 NAD+[m] + pentadecanoyl-CoA[m] => 6 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m] + propanoyl-CoA[m],1.3.99.3,Acadm or Acads,,,,,,Fatty acid oxidation,,,PMID:2565344,0
MAR00756,Beta Oxidation of Long Chain Fatty Acid,7 CoA[m] + 7 FAD[m] + 7 H2O[m] + 7 NAD+[m] + palmitoyl-CoA[m] => 8 acetyl-CoA[m] + 7 FADH2[m] + 7 H+[m] + 7 NADH[m],1.3.99.3,Acadm or Acads,,,,,,Fatty acid oxidation,,,PMID:2565344;PMID:3035565,0
MAR00757,Beta Oxidation of Long Chain Fatty Acid,4 CoA[m] + 4 FAD[m] + 4 H2O[m] + 4 NAD+[m] + palmitoyl-CoA[m] => 4 acetyl-CoA[m] + 4 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00758,acyl-CoA:sphingosine N-acyltransferase,ceramide pool[c] + CoA[c] + H+[c] => sphingosine[c] + acyl-CoA pool[c],2.3.1.24,Cers1 or Cers2 or Cers3 or Cers4 or Cers5 or Cers6,,,,,,Sphingolipid metabolism,,,PMID:17713573;PMID:1317856;PMID:9655376,0
MAR00759,Beta Oxidation of Long Chain Fatty Acid,4 CoA[x] + 4 FAD[x] + 4 H2O[x] + 4 NAD+[x] + palmitoyl-CoA[x] => 4 acetyl-CoA[x] + 4 FADH2[x] + 4 H+[x] + 4 NADH[x] + octanoyl-CoA[x],4.2.1.74,((Acaa1a or Acaa1b) and Acox1 and Hsd17b4) or ((Acaa1a or Acaa1b) and Acox1 and Ehhadh),,,,,,Fatty acid oxidation,,,,0
MAR00760,ATP:ceramide 1-phosphotransferase,ATP[c] + ceramide pool[c] => ADP[c] + ceramide-1P pool[c] + H+[c],2.7.1.138,Cerk,,,,,,Sphingolipid metabolism,,,PMID:11956206,0
MAR00761,UDP-glucose:N-acylsphingosine D-glucosyltransferase,ceramide pool[c] + UDP-glucose[c] => glucosylceramide pool[c] + H+[c] + UDP[c],2.4.1.80,Ugcg,,,,,,Sphingolipid metabolism,,,PMID:10856719,0
MAR00762,D-Glucosyl-N-acylsphingosine glucohydrolase,glucosylceramide pool[c] + H2O[c] => ceramide pool[c] + glucose[c],3.2.1.45,Gba2,,,,,,Sphingolipid metabolism,,,PMID:12133002;PMID:4475632;PMID:5810070,0
MAR00763,,CDP-choline[r] + ceramide pool[r] <=> CMP[r] + H+[r] + SM pool[r],2.7.8.3,,,,,,,Sphingolipid metabolism,,,PMID:10856719;PMID:13610834,0
MAR00764,Beta Oxidation Fatty Acid,(2E)-hexadecenoyl-CoA[m] + 4 CoA[m] + 3 FAD[m] + 4 H2O[m] + 4 NAD+[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00765,UDP-alpha-D-galactose:beta-D-glucosyl-(1<->1)-ceramide 4-beta-D-galactosyltransferase,glucosylceramide pool[r] + UDP-galactose[r] => H+[r] + LacCer pool[r] + UDP[r],2.4.1.-,A4gnt or Alg1 or B3galnt2 or B3galt1 or B3galt2 or B3galt5 or B3glct or B3gnt2 or B3gnt3 or B3gnt4 or B3gnt5 or B3gnt6 or B3gnt7 or B3gnt8 or B3gnt9 or B3gntl1 or B4galnt2 or B4galnt3 or B4galnt4 or B4galt1 or B4galt2 or B4galt3 or B4galt4 or B4galt5 or B4galt6 or B4galt7 or Fut10 or Fut11 or Fut4 or Fut7 or Fut9 or Galnt7 or Gbgt1 or Gcnt7 or Glt6d1 or Glt8d1 or Glt8d2 or Mgat5b or Ogt or Pigb or Pigm or Pigv or Pigz or Pomgnt1 or Stt3a or Stt3b or Uggt1 or Uggt2,,,,,,Sphingolipid metabolism,,,PMID:10856719,0
MAR00766,,galactose[e] + glucosylceramide pool[e] => H2O[e] + LacCer pool[e],3.2.1.23,Glb1 or Glb1l or Lct,,,,,,Sphingolipid metabolism,,,PMID:12133002;PMID:4475632;PMID:5810070,0
MAR00767,3-sn-phosphatidate phosphohydrolase,ceramide-1P pool[c] + H2O[c] => ceramide pool[c] + Pi[c],3.1.3.4,Lpin1 or Lpin2 or Lpin3 or Plpp1 or Plpp2 or Plpp3 or Plpp4 or Plpp5 or Plppr2 or Plppr3 or Plppr4,,,,,,Sphingolipid metabolism,,,PMID:8403799,0
MAR00768,,glucosylceramide pool[c] => glucosylceramide pool[r],,Cert1,,,,,,Transport reactions,,,PMID:10856719,0
MAR00769,,glucosylceramide pool[c] <=> glucosylceramide pool[l],,,,,,,,Transport reactions,,,,0
MAR00770,,glucosylceramide pool[c] <=> glucosylceramide pool[e],,Gltp,,,,,,Transport reactions,,,,0
MAR00771,,SM pool[c] <=> SM pool[r],,,,,,,,Transport reactions,,,,0
MAR00772,Beta Oxidation Fatty Acid,4 CoA[m] + 3 FAD[m] + 4 H2O[m] + 4 NAD+[m] + palmitoleoyl-CoA[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00773,ATP:sphingosine 1-phosphotransferase,ATP[c] + sphingosine[c] => ADP[c] + H+[c] + sphingosine-1-phosphate[c],2.7.1.91,Dbp or Sphk1 or Sphk2,,,,,,Sphingolipid metabolism,,,PMID:10947957;PMID:10751414;PMID:10802064;PMID:11410609;PMID:2061324,0
MAR00774,Beta Oxidation of Long Chain Fatty Acid (Odd Chain),7 CoA[m] + 7 FAD[m] + 7 H2O[m] + heptadecanoyl-CoA[m] + 7 NAD+[m] => 7 acetyl-CoA[m] + 7 FADH2[m] + 7 H+[m] + 7 NADH[m] + propanoyl-CoA[m],1.3.99.3,Acadm,,,,,,Fatty acid oxidation,,,PMID:2565344,0
MAR00775,3-sn-phosphatidate phosphohydrolase,H2O[c] + sphingosine-1-phosphate[c] => Pi[c] + sphingosine[c],3.1.3.4,Lpin1 or Lpin2 or Lpin3 or Plpp1 or Plpp2 or Plpp3,,,,,,Sphingolipid metabolism,,,PMID:9705349,0
MAR00776,Beta Oxidation of Long Chain Fatty Acid,CoA[m] + FAD[m] + H2O[m] + NAD+[m] + stearoyl-CoA[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + palmitoyl-CoA[m],1.3.99.3,Acadm or Acads,,,,,,Fatty acid oxidation,,,PMID:2565344;PMID:3035565,0
MAR00777,Beta Oxidation of Long Chain Fatty Acid,CoA[x] + FAD[x] + H2O[x] + NAD+[x] + stearoyl-CoA[x] => acetyl-CoA[x] + FADH2[x] + H+[x] + NADH[x] + palmitoyl-CoA[x],2.3.1.16,((Acaa1a or Acaa1b) and Acox1 and Hsd17b4) or ((Acaa1a or Acaa1b) and Acox1 and Ehhadh),,,,,,Fatty acid oxidation,,,,0
MAR00778,Beta Oxidation Fatty Acid,(2E)-octadecenoyl-CoA[m] + 5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00779,sphingosine-1-phosphate palmitaldehyde-lyase (phosphoethanolamine-forming),sphingosine-1-phosphate[c] => ethanolamine-phosphate[c] + hexadecenal[c],4.1.2.27,Sgpl1,,,,,,Sphingolipid metabolism,,,PMID:18558101;PMID:11018465;PMID:2061324;PMID:5432798,0
MAR00780,Beta Oxidation Fatty Acid,5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] + 11-Octadecenoyl Coenzyme A[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00781,hexadecanal:NADP+ delta2-oxidoreductase,H+[c] + hexadecenal[c] + NADPH[c] => hexadecanal[c] + NADP+[c],1.3.1.27,,,,,,,Sphingolipid metabolism,,,,0
MAR00782,,sphingosine-1-phosphate[c] <=> sphingosine-1-phosphate[e],,,,,,,,Transport reactions,,,,0
MAR00783,3-sn-phosphatidate phosphohydrolase,H2O[e] + sphingosine-1-phosphate[e] => Pi[e] + sphingosine[e],3.1.3.4,Plpp1 or Plpp2 or Plpp3,,,,,,Sphingolipid metabolism,,,PMID:9705349,0
MAR00784,Beta Oxidation Fatty Acid,5 CoA[m] + 4 FAD[m] + 5 H2O[m] + 5 NAD+[m] + oleoyl-CoA[m] => 5 acetyl-CoA[m] + 4 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00785,Beta Oxidation of Fatty Acid,5 CoA[m] + 3 FAD[m] + 5 H2O[m] + linoleoyl-CoA[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00786,"beta-D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase",H2O[l] + LacCer pool[l] => galactose[l] + glucosylceramide pool[l],3.2.1.23,Glb1 and Glb1l and Lct and Tmppe,,,,,,Sphingolipid metabolism,,,,0
MAR00787,D-Glucosyl-N-acylsphingosine glucohydrolase,glucosylceramide pool[l] + H2O[l] => ceramide pool[l] + glucose[l],3.2.1.45,Sapcd1,,,,,,Glycosphingolipid metabolism,,,,0
MAR00788,Beta Oxidation of Fatty Acid,"(6Z,9Z)-octadecadienoyl-CoA[m] + 5 CoA[m] + 3 FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 3 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]",4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00789,Beta Oxidation of Fatty Acid,5 CoA[m] + 2 FAD[m] + 5 H2O[m] + linolenoyl-CoA[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + 2 FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00790,Sulfatide sulfohydrolase,H2O[l] + sulfatide[l] => D-galactosyl-N-acylsphingosine[l] + H+[l] + sulfate[l],3.1.6.8,Arsa,,,,,,Glycosphingolipid metabolism,,,,0
MAR00791,,D-galactosyl-N-acylsphingosine[c] <=> D-galactosyl-N-acylsphingosine[l],,,,,,,,Transport reactions,,,,0
MAR00792,3'-Phosphoadenylylsulfate:galactosylceramide 3'-sulfotransferase,D-galactosyl-N-acylsphingosine[l] + PAPS[l] => H+[l] + PAP[l] + sulfatide[l],2.8.2.11,Gal3st1,,,,,,Glycosphingolipid metabolism,,,,0
MAR00793,,D-galactosyl-N-acylsphingosine[l] + H2O[l] => ceramide pool[l] + glucose[l],3.2.1.46,Galc,,,,,,Glycosphingolipid metabolism,,,,0
MAR00794,3beta-Hydroxyandrost-5-en-17-one 3-sulfate sulfohydrolase,dehydroepiandrosterone sulfate[c] + H2O[c] => dehydroepiandrosterone[c] + H+[c] + sulfate[c],3.1.6.2,Sts,,,,,,Glycosphingolipid metabolism,,,,0
MAR00795,Sphingomyelin cholinephosphohydrolase,H2O[c] + SM pool[c] => ceramide pool[c] + H+[c] + phosphocholine[c],3.1.4.12,Enpp7 or Smpd1 or Smpd2 or Smpd3 or Smpd4,,,,,,Sphingolipid metabolism,,,PMID:10823942;PMID:12885774;PMID:37279,0
MAR00796,,SM pool[c] <=> SM pool[l],,,,,,,,Transport reactions,,,,0
MAR00797,Sphingomyelin cholinephosphohydrolase,H2O[l] + SM pool[l] => ceramide pool[l] + H+[l] + phosphocholine[l],3.1.4.12,Enpp7 or Smpd1 or Smpd2 or Smpd3 or Smpd4,,,,,,Glycosphingolipid metabolism,,,,0
MAR00798,,sphingosine[c] <=> sphingosine[l],,,,,,,,Transport reactions,,,,0
MAR00799,Beta Oxidation of Fatty Acid,5 CoA[m] + gamma-linolenoyl-CoA[m] + 5 H2O[m] + 5 NAD+[m] + 2 O2[m] => 5 acetyl-CoA[m] + 5 H+[m] + 2 H2O2[m] + 5 NADH[m] + octanoyl-CoA[m],4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00800,Beta Oxidation of Long Chain Fatty Acid,5 CoA[x] + 2 FAD[x] + gamma-linolenoyl-CoA[x] + 5 H2O[x] + 5 NAD+[x] => 5 acetyl-CoA[x] + 2 FADH2[x] + 5 H+[x] + 5 NADH[x] + octanoyl-CoA[x],4.2.1.74,((Acaa1a or Acaa1b) and Acox1 and Hsd17b4) or ((Acaa1a or Acaa1b) and Acox1 and Ehhadh),,,,,,Fatty acid oxidation,,,,0
MAR00801,,LacCer pool[c] + UDP-galactose[c] => globotriaosylceramide[c] + H+[c] + UDP[c],2.4.1.228,A4galt,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00802,,globotriaosylceramide[c] <=> globotriaosylceramide[l],,,,,,,,Transport reactions,,,,0
MAR00803,,globotriaosylceramide[c] + H2O[c] => galactose[c] + LacCer pool[c],3.2.1.22,Gla,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00804,,globotriaosylceramide[l] + H2O[l] => galactose[l] + LacCer pool[l],3.2.1.52,Hexa or Hexb or Hexd,,,,,,Glycosphingolipid metabolism,,,,0
MAR00805,,globotriaosylceramide[c] + UDP-N-acetyl-D-galactosamine[c] => globoside[c] + H+[c] + UDP[c],2.4.1.79,B3galnt1,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00806,,globotriaosylceramide[l] + UDP-N-acetyl-D-galactosamine[l] => globoside[l] + H+[l] + UDP[l],2.4.1.79,B3galnt1,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00807,,globoside[c] + H2O[c] => globotriaosylceramide[c] + N-acetylgalactosamine[c],3.2.1.52,Hexa or Hexb or Hexd,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00808,,globoside[l] + H2O[l] => globotriaosylceramide[l] + N-acetylgalactosamine[l],3.2.1.52,Hexa or Hexb or Hexd,,,,,,Glycosphingolipid metabolism,,,,0
MAR00809,,globoside[c] + UDP-galactose[c] => galactosylgloboside[c] + H+[c] + UDP[c],2.4.1.-,B3galt5,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00810,,globoside[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + IV3GalNAca-Gb4Cer[c] + UDP[c],2.4.1.88,Gbgt1,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00811,,H2O[c] + IV3GalNAca-Gb4Cer[c] => globoside[c] + N-acetylgalactosamine[c],3.2.1.49,Naga,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00812,,CMP-N-acetylneuraminate[c] + galactosylgloboside[c] => CMP[c] + monosialylgalactosylgloboside[c],2.4.99.4,St3gal1 or St3gal2 or St3gal4,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00813,,galactosylgloboside[c] + GDP-L-fucose[c] => GDP[c] + globo-H[c] + H+[c],2.4.1.69,Fut1 or Fut2,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00814,,monosialylgalactosylgloboside[c] + UDP-N-acetyl-D-galactosamine[c] => H+[c] + UDP[c] + V3(NeuAc)2-Gb5Cer[c],2.4.99.8,St8sia1,,,,,,Glycosphingolipid biosynthesis-globo series,,,,0
MAR00815,,LacCer pool[c] + UDP-N-acetyl-D-galactosamine[c] => GA2[c] + H+[c] + UDP[c],2.4.1.92,B4galnt1,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00816,,GA2[c] + UDP-galactose[c] => GA1[c] + H+[c] + UDP[c],2.4.1.62,B3galt4,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00817,,CMP-N-acetylneuraminate[c] + GA1[c] => CMP[c] + GM1b[c] + H+[c],2.4.99.4,St3gal1 or St3gal2 or St3gal4,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00818,Beta Oxidation of Fatty Acid,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + 5 CoA[m] + FAD[m] + 5 H2O[m] + 5 NAD+[m] => 5 acetyl-CoA[m] + FADH2[m] + 5 H+[m] + 5 NADH[m] + octanoyl-CoA[m]",4.2.1.74,Acadm or Acads,,,,,,Fatty acid oxidation,,,,0
MAR00819,,GA1[c] + H2O[c] => GA2[c] + galactose[c],3.2.1.23,Glb1 and Glb1l and Lct and Tmppe,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00820,,CMP-N-acetylneuraminate[c] + GA1[c] => CMP[c] + GM1[c] + H+[c],2.4.99.9,St3gal5,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00821,,GA2[c] + H2O[c] => LacCer pool[c] + N-acetylgalactosamine[c],3.2.1.52,Hexa or Hexb or Hexd,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00822,,CMP-N-acetylneuraminate[c] + GM1b[c] => CMP[c] + GD1c[c] + H+[c],2.4.99.-,St8sia5,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00823,,CMP-N-acetylneuraminate[c] + GM1b[c] => CMP[c] + GD1a[c] + H+[c],2.4.99.-;2.4.99.7,St6galnac3 or St6galnac4 or St6galnac5 or St6galnac6,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00824,,CMP-N-acetylneuraminate[c] + LacCer pool[c] => CMP[c] + GM3[c] + H+[c],2.4.99.9,St3gal5,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00825,,GM3[c] + H2O[c] => LacCer pool[c] + N-acetylneuraminate[c],3.2.1.18,Neu1 or Neu2 or Neu3 or Neu4,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00826,,GM3[l] + H2O[l] => LacCer pool[l] + N-acetylneuraminate[l],3.2.1.18,Neu1 or Neu2 or Neu3 or Neu4,,,,,,Glycosphingolipid metabolism,,,,0
MAR00827,,GM3[c] + UDP-N-acetyl-D-galactosamine[c] => GM2[c] + H+[c] + UDP[c],2.4.1.92,B4galnt1,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00828,,GM2[c] + H2O[c] => GM3[c] + N-acetylgalactosamine[c],3.2.1.52,Hexa or Hexb or Hexd,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00829,,GM2[c] + UDP-galactose[c] => GM1[c] + H+[c] + UDP[c],2.4.1.62,B3galt4,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00830,,GM1[c] + H2O[c] => galactose[c] + GM2[c],3.2.1.23,Glb1 and Glb1l and Lct and Tmppe,,,,,,Glycosphingolipid biosynthesis-ganglio series,,,,0
MAR00831,,GM1[c] <=> GM1[l],,,,,,,,Transport reactions,,,,0
MAR00832,,GM1[l] + H2O[l] => galactose[l] + GM2[l],3.2.1.23,Glb1 and Glb1l and Lct and Tmppe,,,,,,Glycosphingolipid metabolism,,,,0
